,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,scrape_time,prop_id
170,Myles Turner,42819,7.5,-135.0,over,TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
171,Myles Turner,42819,9.0,-135.0,over,TRB + AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c1328237-9
172,Myles Turner,42819,24.5,-135.0,over,PTS+TRB+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
173,Myles Turner,42819,2.5,-135.0,over,BLK + STL,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,ce43a996-7
174,Myles Turner,42819,15.5,-135.0,over,PTS,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
175,Myles Turner,42819,22.5,-135.0,over,PTS+TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
176,Myles Turner,42819,16.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,959d7041-5
177,Myles Turner,42819,7.5,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
178,Myles Turner,42819,8.5,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c1328237-9
179,Myles Turner,42819,24.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
180,Myles Turner,42819,15.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
181,Myles Turner,42819,22.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
182,Myles Turner,42819,0.5,-135.0,over,STL,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
183,Myles Turner,42819,15.5,100.0,over,PTS,PointsBet,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
0,Daniel Gafford,241452,7.5,-125.0,under,TRB + AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,fedf06cd-f
1,Daniel Gafford,241452,1.5,-215.0,under,AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.6825396825396826,IND,WAS,2023-10-24 17:28:00,fc224337-3
2,Daniel Gafford,241452,9.5,100.0,under,PTS,DraftKings,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
3,Daniel Gafford,241452,11.5,-125.0,under,PTS+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,074d55e5-0
4,Daniel Gafford,241452,6.5,-125.0,under,TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,cdec1103-e
5,Daniel Gafford,241452,0.5,145.0,under,BLK,DraftKings,3,2023-10-25 18:00:00-05:00,0.4081632653061224,IND,WAS,2023-10-24 17:28:00,11a69ebc-5
6,Daniel Gafford,241452,1.5,-140.0,under,BLK + STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.5833333333333334,IND,WAS,2023-10-24 17:28:00,161b54ee-a
7,Daniel Gafford,241452,16.5,-120.0,under,PTS+TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,d34db04d-4
8,Daniel Gafford,241452,17.5,-115.0,under,PTS+TRB+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,b972e553-7
9,Daniel Gafford,241452,0.5,-165.0,under,STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.6226415094339622,IND,WAS,2023-10-24 17:28:00,93bbe49a-e
10,Daniel Gafford,241452,0.5,160.0,under,TO,DraftKings,3,2023-10-25 18:00:00-05:00,0.3846153846153846,IND,WAS,2023-10-24 17:28:00,1a356e39-6
11,Daniel Gafford,241452,7.5,-135.0,under,TRB + AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,fedf06cd-f
12,Daniel Gafford,241452,10.5,-135.0,under,PTS,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
13,Daniel Gafford,241452,17.5,-135.0,under,PTS+TRB+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,b972e553-7
14,Daniel Gafford,241452,11.5,-135.0,under,PTS+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,074d55e5-0
15,Daniel Gafford,241452,16.5,-135.0,under,PTS+TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d34db04d-4
16,Daniel Gafford,241452,6.0,-135.0,under,TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,cdec1103-e
17,Daniel Gafford,241452,7.5,-135.0,under,TRB + AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,fedf06cd-f
18,Daniel Gafford,241452,9.5,-135.0,under,PTS,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
19,Daniel Gafford,241452,11.5,-135.0,under,PTS+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,074d55e5-0
20,Daniel Gafford,241452,6.0,-135.0,under,TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,cdec1103-e
21,Daniel Gafford,241452,16.5,-135.0,under,PTS+TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d34db04d-4
22,Daniel Gafford,241452,17.5,-135.0,under,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,b972e553-7
23,Daniel Gafford,241452,10.5,-120.0,under,PTS,FanDuel,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
24,Daniel Gafford,241452,6.5,-128.0,under,TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5614035087719298,IND,WAS,2023-10-24 17:28:00,cdec1103-e
25,Daniel Gafford,241452,16.5,-102.0,under,PTS+TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.504950495049505,IND,WAS,2023-10-24 17:28:00,d34db04d-4
26,Daniel Gafford,241452,10.5,-127.0,under,PTS,Unibet,3,2023-10-25 18:00:00-05:00,0.5594713656387665,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
27,Daniel Gafford,241452,6.5,-134.0,under,TRB,Unibet,3,2023-10-25 18:00:00-05:00,0.5726495726495726,IND,WAS,2023-10-24 17:28:00,cdec1103-e
28,Daniel Gafford,241452,10.5,-127.0,under,PTS,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5594713656387665,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
29,Daniel Gafford,241452,6.5,-134.0,under,TRB,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5726495726495726,IND,WAS,2023-10-24 17:28:00,cdec1103-e
30,Daniel Gafford,241452,10.5,-127.0,under,PTS,BetRivers,3,2023-10-25 18:00:00-05:00,0.5594713656387665,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
31,Daniel Gafford,241452,6.5,-134.0,under,TRB,BetRivers,3,2023-10-25 18:00:00-05:00,0.5726495726495726,IND,WAS,2023-10-24 17:28:00,cdec1103-e
32,Daniel Gafford,241452,10.5,-127.0,under,PTS,Parx,3,2023-10-25 18:00:00-05:00,0.5594713656387665,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
33,Daniel Gafford,241452,6.5,-134.0,under,TRB,Parx,3,2023-10-25 18:00:00-05:00,0.5726495726495726,IND,WAS,2023-10-24 17:28:00,cdec1103-e
34,Daniel Gafford,241452,10.5,-127.0,under,PTS,Four Winds,3,2023-10-25 18:00:00-05:00,0.5594713656387665,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
35,Daniel Gafford,241452,6.5,-134.0,under,TRB,Four Winds,3,2023-10-25 18:00:00-05:00,0.5726495726495726,IND,WAS,2023-10-24 17:28:00,cdec1103-e
36,Daniel Gafford,241452,9.5,100.0,under,PTS,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
37,Daniel Gafford,241452,6.5,-140.0,under,TRB,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5833333333333334,IND,WAS,2023-10-24 17:28:00,cdec1103-e
38,Daniel Gafford,241452,0.5,-785.0,under,Techs,Pinnacle,3,2023-10-25 18:00:00-05:00,0.8870056497175142,IND,WAS,2023-10-24 17:28:00,5fb42bb7-7
39,Daniel Gafford,241452,17.5,-116.0,under,PTS+TRB+AST,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5370370370370371,IND,WAS,2023-10-24 17:28:00,b972e553-7
40,Daniel Gafford,241452,0.5,381.0,over,Techs,Pinnacle,3,2023-10-25 18:00:00-05:00,0.2079002079002079,IND,WAS,2023-10-24 17:28:00,5fb42bb7-7
41,Daniel Gafford,241452,6.5,105.0,over,TRB,Pinnacle,3,2023-10-25 18:00:00-05:00,0.4878048780487805,IND,WAS,2023-10-24 17:28:00,cdec1103-e
42,Daniel Gafford,241452,9.5,-133.0,over,PTS,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5708154506437768,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
43,Daniel Gafford,241452,17.5,-114.0,over,PTS+TRB+AST,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,b972e553-7
44,Daniel Gafford,241452,0.5,-185.0,over,BLK,DraftKings,3,2023-10-25 18:00:00-05:00,0.6491228070175439,IND,WAS,2023-10-24 17:28:00,11a69ebc-5
45,Daniel Gafford,241452,6.5,-105.0,over,TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,cdec1103-e
46,Daniel Gafford,241452,0.5,130.0,over,STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.4347826086956521,IND,WAS,2023-10-24 17:28:00,93bbe49a-e
47,Daniel Gafford,241452,9.5,-130.0,over,PTS,DraftKings,3,2023-10-25 18:00:00-05:00,0.5652173913043478,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
48,Daniel Gafford,241452,17.5,-115.0,over,PTS+TRB+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,b972e553-7
49,Daniel Gafford,241452,16.5,-105.0,over,PTS+TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,d34db04d-4
50,Daniel Gafford,241452,1.5,165.0,over,AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.3773584905660377,IND,WAS,2023-10-24 17:28:00,fc224337-3
51,Daniel Gafford,241452,0.5,-210.0,over,TO,DraftKings,3,2023-10-25 18:00:00-05:00,0.6774193548387096,IND,WAS,2023-10-24 17:28:00,1a356e39-6
52,Daniel Gafford,241452,7.5,-105.0,over,TRB + AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,fedf06cd-f
53,Daniel Gafford,241452,1.5,110.0,over,BLK + STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.4761904761904761,IND,WAS,2023-10-24 17:28:00,161b54ee-a
54,Daniel Gafford,241452,11.5,-105.0,over,PTS+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,074d55e5-0
55,Daniel Gafford,241452,6.5,100.0,over,TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,cdec1103-e
56,Daniel Gafford,241452,10.5,-104.0,over,PTS,FanDuel,3,2023-10-25 18:00:00-05:00,0.5098039215686274,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
57,Daniel Gafford,241452,16.5,-125.0,over,PTS+TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,d34db04d-4
58,Daniel Gafford,241452,6.5,102.0,over,TRB,Parx,3,2023-10-25 18:00:00-05:00,0.495049504950495,IND,WAS,2023-10-24 17:28:00,cdec1103-e
59,Daniel Gafford,241452,10.5,-106.0,over,PTS,Parx,3,2023-10-25 18:00:00-05:00,0.5145631067961165,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
60,Daniel Gafford,241452,6.5,102.0,over,TRB,BetRivers,3,2023-10-25 18:00:00-05:00,0.495049504950495,IND,WAS,2023-10-24 17:28:00,cdec1103-e
61,Daniel Gafford,241452,10.5,-106.0,over,PTS,BetRivers,3,2023-10-25 18:00:00-05:00,0.5145631067961165,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
62,Daniel Gafford,241452,6.5,102.0,over,TRB,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.495049504950495,IND,WAS,2023-10-24 17:28:00,cdec1103-e
63,Daniel Gafford,241452,10.5,-106.0,over,PTS,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5145631067961165,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
64,Daniel Gafford,241452,6.5,102.0,over,TRB,Four Winds,3,2023-10-25 18:00:00-05:00,0.495049504950495,IND,WAS,2023-10-24 17:28:00,cdec1103-e
65,Daniel Gafford,241452,10.5,-106.0,over,PTS,Four Winds,3,2023-10-25 18:00:00-05:00,0.5145631067961165,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
66,Daniel Gafford,241452,6.5,102.0,over,TRB,Unibet,3,2023-10-25 18:00:00-05:00,0.495049504950495,IND,WAS,2023-10-24 17:28:00,cdec1103-e
67,Daniel Gafford,241452,10.5,-106.0,over,PTS,Unibet,3,2023-10-25 18:00:00-05:00,0.5145631067961165,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
68,Daniel Gafford,241452,6.0,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,cdec1103-e
69,Daniel Gafford,241452,9.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
70,Daniel Gafford,241452,17.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,b972e553-7
71,Daniel Gafford,241452,16.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d34db04d-4
72,Daniel Gafford,241452,7.5,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,fedf06cd-f
73,Daniel Gafford,241452,11.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,074d55e5-0
74,Daniel Gafford,241452,6.0,-135.0,over,TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,cdec1103-e
75,Daniel Gafford,241452,10.5,-135.0,over,PTS,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,9bee20d0-1
76,Daniel Gafford,241452,17.5,-135.0,over,PTS+TRB+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,b972e553-7
77,Daniel Gafford,241452,16.5,-135.0,over,PTS+TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d34db04d-4
78,Daniel Gafford,241452,11.5,-135.0,over,PTS+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,074d55e5-0
79,Daniel Gafford,241452,7.5,-135.0,over,TRB + AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,fedf06cd-f
0,Kyle Kuzma,4810,9.5,-160.0,under,TRB + AST,PointsBet,3,2023-10-25 18:00:00-05:00,0.6153846153846154,IND,WAS,2023-10-24 17:28:00,1dd33995-2
1,Kyle Kuzma,4810,6.5,-140.0,under,TRB,PointsBet,3,2023-10-25 18:00:00-05:00,0.5833333333333334,IND,WAS,2023-10-24 17:28:00,d219b925-f
2,Kyle Kuzma,4810,2.5,-115.0,under,AST,PointsBet,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,2cbaacd3-2
3,Kyle Kuzma,4810,8.5,-135.0,under,TRB + AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,1dd33995-2
4,Kyle Kuzma,4810,17.5,-135.0,under,PTS,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,a71d4d62-c
5,Kyle Kuzma,4810,0.5,-135.0,under,STL,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,f5b22fbb-3
6,Kyle Kuzma,4810,20.5,-135.0,under,PTS+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,0b8c058d-f
7,Kyle Kuzma,4810,23.5,-135.0,under,PTS+TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d73ff816-f
8,Kyle Kuzma,4810,6.0,-135.0,under,TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d219b925-f
9,Kyle Kuzma,4810,26.5,-135.0,under,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,dba91220-3
10,Kyle Kuzma,4810,2.5,-135.0,under,AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,2cbaacd3-2
11,Kyle Kuzma,4810,8.5,100.0,under,TRB + AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,1dd33995-2
12,Kyle Kuzma,4810,17.5,-115.0,under,PTS,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,a71d4d62-c
13,Kyle Kuzma,4810,20.5,-115.0,under,PTS+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,0b8c058d-f
14,Kyle Kuzma,4810,23.5,-105.0,under,PTS+TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,d73ff816-f
15,Kyle Kuzma,4810,6.5,-140.0,under,TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5833333333333334,IND,WAS,2023-10-24 17:28:00,d219b925-f
16,Kyle Kuzma,4810,26.5,-110.0,under,PTS+TRB+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,dba91220-3
17,Kyle Kuzma,4810,2.5,-110.0,under,AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,2cbaacd3-2
18,Kyle Kuzma,4810,1.5,120.0,under,3P,DraftKings,3,2023-10-25 18:00:00-05:00,0.4545454545454545,IND,WAS,2023-10-24 17:28:00,1761ea3e-e
19,Kyle Kuzma,4810,17.5,-116.0,under,PTS,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5370370370370371,IND,WAS,2023-10-24 17:28:00,a71d4d62-c
20,Kyle Kuzma,4810,6.5,-146.0,under,TRB,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5934959349593496,IND,WAS,2023-10-24 17:28:00,d219b925-f
21,Kyle Kuzma,4810,26.5,106.0,under,PTS+TRB+AST,Pinnacle,3,2023-10-25 18:00:00-05:00,0.4854368932038835,IND,WAS,2023-10-24 17:28:00,dba91220-3
22,Kyle Kuzma,4810,1.5,121.0,under,3P,Pinnacle,3,2023-10-25 18:00:00-05:00,0.4524886877828054,IND,WAS,2023-10-24 17:28:00,1761ea3e-e
24,Kyle Kuzma,4810,1.5,110.0,under,3P,888sports,3,2023-10-25 18:00:00-05:00,0.4761904761904761,IND,WAS,2023-10-24 17:28:00,1761ea3e-e
25,Kyle Kuzma,4810,20.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,0b8c058d-f
26,Kyle Kuzma,4810,23.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d73ff816-f
27,Kyle Kuzma,4810,6.0,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,d219b925-f
28,Kyle Kuzma,4810,2.5,-135.0,over,AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,2cbaacd3-2
29,Kyle Kuzma,4810,26.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,dba91220-3
30,Kyle Kuzma,4810,17.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,a71d4d62-c
31,Kyle Kuzma,4810,0.5,-135.0,over,STL,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,f5b22fbb-3
32,Kyle Kuzma,4810,8.5,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,1dd33995-2
33,Kyle Kuzma,4810,20.5,-110.0,over,PTS+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,0b8c058d-f
34,Kyle Kuzma,4810,23.5,-120.0,over,PTS+TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,d73ff816-f
35,Kyle Kuzma,4810,6.5,110.0,over,TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.4761904761904761,IND,WAS,2023-10-24 17:28:00,d219b925-f
36,Kyle Kuzma,4810,1.5,-155.0,over,3P,DraftKings,3,2023-10-25 18:00:00-05:00,0.6078431372549019,IND,WAS,2023-10-24 17:28:00,1761ea3e-e
37,Kyle Kuzma,4810,2.5,-120.0,over,AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,2cbaacd3-2
38,Kyle Kuzma,4810,26.5,-120.0,over,PTS+TRB+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,dba91220-3
39,Kyle Kuzma,4810,17.5,-110.0,over,PTS,DraftKings,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,a71d4d62-c
40,Kyle Kuzma,4810,8.5,-130.0,over,TRB + AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5652173913043478,IND,WAS,2023-10-24 17:28:00,1dd33995-2
42,Kyle Kuzma,4810,6.5,105.0,over,TRB,PointsBet,3,2023-10-25 18:00:00-05:00,0.4878048780487805,IND,WAS,2023-10-24 17:28:00,d219b925-f
43,Kyle Kuzma,4810,2.5,-115.0,over,AST,PointsBet,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,2cbaacd3-2
44,Kyle Kuzma,4810,9.5,120.0,over,TRB + AST,PointsBet,3,2023-10-25 18:00:00-05:00,0.4545454545454545,IND,WAS,2023-10-24 17:28:00,1dd33995-2
45,Kyle Kuzma,4810,6.5,109.0,over,TRB,Pinnacle,3,2023-10-25 18:00:00-05:00,0.4784688995215311,IND,WAS,2023-10-24 17:28:00,d219b925-f
46,Kyle Kuzma,4810,1.5,-163.0,over,3P,Pinnacle,3,2023-10-25 18:00:00-05:00,0.6197718631178707,IND,WAS,2023-10-24 17:28:00,1761ea3e-e
47,Kyle Kuzma,4810,26.5,-140.0,over,PTS+TRB+AST,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5833333333333334,IND,WAS,2023-10-24 17:28:00,dba91220-3
48,Kyle Kuzma,4810,17.5,-114.0,over,PTS,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,a71d4d62-c
49,Kyle Kuzma,4810,1.5,-167.0,over,3P,888sports,3,2023-10-25 18:00:00-05:00,0.6254681647940075,IND,WAS,2023-10-24 17:28:00,1761ea3e-e
0,Tyus Jones,109,1.5,-155.0,under,BLK + STL,Bet365,3,2023-10-25 18:00:00-05:00,0.6078431372549019,IND,WAS,2023-10-24 17:28:00,7a96e60c-7
1,Tyus Jones,109,1.5,125.0,under,3P,Bet365,3,2023-10-25 18:00:00-05:00,0.4444444444444444,IND,WAS,2023-10-24 17:28:00,3fa1a923-a
2,Tyus Jones,109,16.5,-115.0,under,PTS+TRB,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,8538feae-e
3,Tyus Jones,109,0.5,-700.0,under,BLK,Bet365,3,2023-10-25 18:00:00-05:00,0.875,IND,WAS,2023-10-24 17:28:00,3de6e36d-f
4,Tyus Jones,109,3.5,-130.0,under,TRB,Bet365,3,2023-10-25 18:00:00-05:00,0.5652173913043478,IND,WAS,2023-10-24 17:28:00,2798ddf2-a
5,Tyus Jones,109,11.5,-115.0,under,TRB + AST,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,7f762299-8
6,Tyus Jones,109,24.5,-115.0,under,PTS+TRB+AST,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,b0635a0c-b
