Player,G,Date,Series,Tm,H/A,Opp,G#,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Pos,KM
Wesley Matthews,5,2010-04-28,WC1,UTA,0,DEN,5,-14,1,39.38333333333333,4,10,.400,1,5,.200,6,8,.750,0,0,0,1,0,1,2,3,15,7.0,-7,SG,15
Wesley Matthews,6,2010-04-30,WC1,UTA,1,DEN,6,8,1,39.666666666666664,4,12,.333,2,4,.500,13,15,.867,1,4,5,4,0,1,3,2,23,17.0,+11,SG,15
Wesley Matthews,7,2010-05-02,WCS,UTA,0,LAL,1,-5,1,34.43333333333333,5,12,.417,2,4,.500,2,2,1.000,1,6,7,2,3,0,3,4,14,9.9,-7,SG,15
Wesley Matthews,8,2010-05-04,WCS,UTA,0,LAL,2,-8,1,34.333333333333336,5,11,.455,4,6,.667,0,1,.000,2,3,5,1,3,0,1,3,14,11.7,-4,SG,15
Wesley Matthews,9,2010-05-08,WCS,UTA,1,LAL,3,-1,1,37.95,2,11,.182,0,6,.000,5,6,.833,1,5,6,2,2,1,2,4,9,4.4,+2,SG,15
Wesley Matthews,10,2010-05-10,WCS,UTA,1,LAL,4,-15,1,37.75,5,10,.500,1,3,.333,1,2,.500,1,3,4,0,1,1,1,4,12,7.3,-19,SG,15
Wesley Matthews,1,2011-04-16,WC1,POR,0,DAL,1,-8,1,19.1,1,3,.333,0,1,.000,0,0,,0,1,1,0,1,0,3,2,2,-2.2,-7,SG,15
Wesley Matthews,2,2011-04-19,WC1,POR,0,DAL,2,-12,1,36.06666666666667,6,11,.545,1,2,.500,0,0,,1,0,1,0,0,1,3,4,13,4.5,-4,SG,15
Wesley Matthews,3,2011-04-21,WC1,POR,1,DAL,3,5,1,36.36666666666667,8,12,.667,4,6,.667,5,6,.833,0,2,2,3,2,0,0,2,25,23.3,+5,SG,15
Wesley Matthews,4,2011-04-23,WC1,POR,1,DAL,4,2,1,36.3,4,10,.400,1,3,.333,2,2,1.000,1,0,1,2,1,0,0,3,11,7.5,-3,SG,15
Wesley Matthews,5,2011-04-25,WC1,POR,0,DAL,5,-11,1,36.4,3,7,.429,0,2,.000,2,4,.500,0,0,0,0,0,0,1,4,8,0.9,-7,SG,15
Wesley Matthews,6,2011-04-28,WC1,POR,1,DAL,6,-7,1,37.8,5,14,.357,2,7,.286,7,7,1.000,0,2,2,1,0,0,0,0,19,12.5,-10,SG,15
Wesley Matthews,1,2014-04-20,WC1,POR,0,HOU,1,2,1,42.38333333333333,6,16,.375,1,7,.143,5,6,.833,1,0,1,1,3,0,4,5,18,7.2,+9,SG,15
Wesley Matthews,2,2014-04-23,WC1,POR,0,HOU,2,7,1,39.516666666666666,4,11,.364,1,5,.200,0,0,,0,4,4,1,1,0,2,3,9,2.6,+4,SG,15
Wesley Matthews,3,2014-04-25,WC1,POR,1,HOU,3,-5,1,37.45,2,7,.286,1,5,.200,0,0,,1,1,2,1,0,0,2,6,5,-1.8,-15,SG,15
Wesley Matthews,4,2014-04-27,WC1,POR,1,HOU,4,3,1,41.55,8,15,.533,2,6,.333,3,4,.750,0,4,4,3,4,0,2,3,21,17.4,+9,SG,15
Wesley Matthews,5,2014-04-30,WC1,POR,0,HOU,5,-10,1,38.766666666666666,9,18,.500,5,9,.556,4,4,1.000,0,2,2,0,1,3,1,4,27,19.1,-5,SG,15
Wesley Matthews,6,2014-05-02,WC1,POR,1,HOU,6,1,1,39.666666666666664,4,13,.308,2,8,.250,2,4,.500,1,2,3,0,1,0,3,4,12,1.4,+3,SG,15
Wesley Matthews,7,2014-05-06,WCS,POR,0,SAS,1,-24,1,34.266666666666666,2,6,.333,0,3,.000,4,5,.800,1,3,4,1,1,0,3,6,8,2.1,-19,SG,15
Wesley Matthews,8,2014-05-08,WCS,POR,0,SAS,2,-17,1,38.18333333333333,6,12,.500,2,4,.500,0,0,,1,6,7,4,0,0,2,3,14,10.1,-20,SG,15
Wesley Matthews,9,2014-05-10,WCS,POR,1,SAS,3,-15,1,39.71666666666667,6,14,.429,4,10,.400,6,7,.857,0,4,4,1,2,0,1,4,22,15.5,-10,SG,15
Wesley Matthews,10,2014-05-12,WCS,POR,1,SAS,4,11,1,38.1,4,14,.286,2,7,.286,0,0,,2,6,8,1,1,2,1,3,10,5.9,+10,SG,15
Wesley Matthews,11,2014-05-14,WCS,POR,0,SAS,5,-22,1,36.6,5,10,.500,2,4,.500,2,2,1.000,0,4,4,1,0,0,1,4,14,8.3,-17,SG,15
Wesley Matthews,1,2016-04-16,WC1,DAL,0,OKC,1,-38,1,29.35,3,10,.300,1,6,.167,0,0,,0,2,2,1,1,0,0,4,7,1.9,-40,SG,15
Wesley Matthews,2,2016-04-18,WC1,DAL,0,OKC,2,1,1,36.4,3,11,.273,0,7,.000,0,0,,0,6,6,1,2,0,0,1,6,3.6,-1,SG,15
Wesley Matthews,3,2016-04-21,WC1,DAL,1,OKC,3,-29,1,32.833333333333336,6,13,.462,3,7,.429,7,10,.700,2,3,5,2,2,0,1,4,22,17.2,-28,SG,15
Wesley Matthews,4,2016-04-23,WC1,DAL,1,OKC,4,-11,1,37.71666666666667,5,13,.385,3,8,.375,6,7,.857,0,2,2,1,0,0,2,3,19,9.6,-16,SG,15
Wesley Matthews,5,2016-04-25,WC1,DAL,0,OKC,5,-14,1,37.05,3,13,.231,3,7,.429,2,2,1.000,2,1,3,1,1,0,1,2,11,4.7,-21,SG,15
Wesley Matthews,1,2019-04-14,EC1,IND,0,BOS,1,-10,1,29.366666666666667,3,8,.375,2,6,.333,0,0,,0,1,1,1,1,1,3,1,8,2.9,-16,SG,15
Wesley Matthews,2,2019-04-17,EC1,IND,0,BOS,2,-8,1,27.983333333333334,2,8,.250,2,6,.333,0,0,,0,3,3,5,0,0,2,3,6,2.4,+5,SG,15
Wesley Matthews,3,2019-04-19,EC1,IND,1,BOS,3,-8,1,32.18333333333333,3,7,.429,2,4,.500,3,3,1.000,0,4,4,0,1,0,1,1,11,8.1,-7,SG,15
Wesley Matthews,4,2019-04-21,EC1,IND,1,BOS,4,-4,1,29.083333333333332,1,7,.143,1,5,.200,0,0,,0,2,2,2,1,0,2,1,3,-0.9,+4,SG,15
Wesley Matthews,1,2020-08-18,EC1,MIL,1,ORL,1,-12,1,25.75,4,6,.667,2,4,.500,0,0,,1,3,4,2,1,0,0,0,10,11.4,-2,SG,15
Wesley Matthews,2,2020-08-20,EC1,MIL,1,ORL,2,15,1,21.733333333333334,2,5,.400,2,5,.400,1,2,.500,0,0,0,1,0,0,0,3,7,3.4,+2,SG,15
Wesley Matthews,3,2020-08-22,EC1,MIL,0,ORL,3,14,1,24.633333333333333,3,6,.500,3,6,.500,0,0,,0,1,1,0,1,0,1,2,9,5.5,+20,SG,15
Wesley Matthews,4,2020-08-24,EC1,MIL,0,ORL,4,15,1,21.666666666666668,4,6,.667,4,6,.667,0,0,,0,2,2,3,1,0,1,4,12,10.5,+5,SG,15
Wesley Matthews,5,2020-08-29,EC1,MIL,1,ORL,5,14,1,23.5,1,9,.111,1,7,.143,0,0,,0,2,2,2,1,0,1,2,3,-1.7,+15,SG,15
Wesley Matthews,6,2020-08-31,ECS,MIL,1,MIA,1,-11,1,23.766666666666666,2,4,.500,2,3,.667,1,2,.500,0,1,1,0,1,2,1,2,7,5.5,-11,SG,15
Wesley Matthews,7,2020-09-02,ECS,MIL,1,MIA,2,-2,1,30.25,2,8,.250,0,2,.000,0,0,,3,1,4,0,1,0,3,3,4,-1.6,-4,SG,15
Wesley Matthews,8,2020-09-04,ECS,MIL,0,MIA,3,-15,1,21.416666666666668,2,3,.667,2,3,.667,0,0,,1,1,2,0,0,0,0,1,6,5.3,-12,SG,15
Wesley Matthews,9,2020-09-06,ECS,MIL,0,MIA,4,3,1,24.883333333333333,1,4,.250,1,4,.250,0,0,,0,1,1,0,1,0,0,2,3,1.1,-25,SG,15
Wesley Matthews,10,2020-09-08,ECS,MIL,1,MIA,5,-9,1,28.683333333333334,3,6,.500,0,3,.000,5,6,.833,1,0,1,1,2,2,0,1,11,12.0,-8,SG,15
Wesley Matthews,1,2021-05-23,WC1,LAL,0,PHX,1,-9,0,11.75,1,4,.250,0,3,.000,0,0,,0,0,0,0,0,0,0,2,2,-1.2,-7,SG,15
Wesley Matthews,2,2021-05-25,WC1,LAL,0,PHX,2,7,0,4.166666666666667,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-8,SG,15
Wesley Matthews,3,2021-05-27,WC1,LAL,1,PHX,3,14,0,18.466666666666665,2,5,.400,2,4,.500,2,2,1.000,0,0,0,0,0,0,0,2,8,4.5,+8,SG,15
Wesley Matthews,4,2021-05-30,WC1,LAL,1,PHX,4,-8,1,25.266666666666666,2,5,.400,2,5,.400,0,0,,1,1,2,1,0,0,0,3,6,3.8,-15,SG,15
Wesley Matthews,5,2021-06-01,WC1,LAL,0,PHX,5,-30,0,22.1,1,5,.200,1,5,.200,2,2,1.000,0,1,1,0,1,0,0,3,5,2.0,-10,SG,15
Wesley Matthews,6,2021-06-03,WC1,LAL,1,PHX,6,-13,0,28.383333333333333,4,12,.333,2,6,.333,2,2,1.000,4,2,6,1,1,0,0,2,12,9.5,-4,SG,15
Wesley Matthews,1,2022-04-17,EC1,MIL,1,CHI,1,7,1,26.85,2,3,.667,2,3,.667,0,0,,0,5,5,1,0,0,2,2,6,4.1,+9,SG,15
Wesley Matthews,2,2022-04-20,EC1,MIL,1,CHI,2,-4,1,34.016666666666666,4,7,.571,3,6,.500,0,2,.000,0,2,2,1,0,2,0,3,11,8.4,-13,SG,15
Wesley Matthews,3,2022-04-22,EC1,MIL,0,CHI,3,30,1,24.766666666666666,1,3,.333,1,3,.333,0,0,,2,1,3,1,1,0,1,3,3,2.5,+14,SG,15
Wesley Matthews,4,2022-04-24,EC1,MIL,0,CHI,4,24,1,26.283333333333335,2,6,.333,2,5,.400,0,0,,0,3,3,1,0,0,0,3,6,3.0,+10,SG,15
Wesley Matthews,5,2022-04-27,EC1,MIL,1,CHI,5,16,1,27.25,3,6,.500,2,4,.500,0,0,,0,1,1,4,4,0,0,1,8,11.7,+16,SG,15
Wesley Matthews,6,2022-05-01,ECS,MIL,0,BOS,1,12,1,28.766666666666666,2,7,.286,1,6,.167,0,0,,0,2,2,2,1,0,1,2,5,2.1,-1,SG,15
Wesley Matthews,7,2022-05-03,ECS,MIL,0,BOS,2,-23,1,29.866666666666667,1,2,.500,0,1,.000,2,2,1.000,0,4,4,0,0,0,0,1,4,3.8,-24,SG,15
Wesley Matthews,8,2022-05-07,ECS,MIL,1,BOS,3,2,1,32.11666666666667,1,5,.200,1,2,.500,0,0,,3,1,4,0,0,0,0,4,3,0.7,+11,SG,15
Wesley Matthews,9,2022-05-09,ECS,MIL,1,BOS,4,-8,1,28.633333333333333,3,5,.600,3,4,.750,3,3,1.000,0,0,0,0,2,1,0,4,12,10.8,+7,SG,15
Wesley Matthews,10,2022-05-11,ECS,MIL,0,BOS,5,3,1,36.63333333333333,3,9,.333,3,6,.500,0,0,,3,4,7,2,1,0,0,0,9,9.6,+6,SG,15
Wesley Matthews,11,2022-05-13,ECS,MIL,1,BOS,6,-13,1,27.716666666666665,2,6,.333,0,2,.000,0,0,,0,4,4,2,0,0,1,2,4,1.4,-4,SG,15
Wesley Matthews,12,2022-05-15,ECS,MIL,0,BOS,7,-28,1,21.683333333333334,1,5,.200,0,3,.000,1,2,.500,1,1,2,0,0,0,1,2,3,-1.3,-23,SG,15
Wesley Matthews,1,2023-04-16,EC1,MIL,1,MIA,1,-13,0,17.6,2,4,.500,2,4,.500,0,0,,1,2,3,1,1,1,0,2,6,6.9,-13,SG,15
Day'Ron Sharpe,1,2022-04-20,EC1,BKN,0,BOS,2,-7,0,0.36666666666666664,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,C,15
Day'Ron Sharpe,1,2023-04-15,EC1,BKN,0,PHI,1,-20,0,17.4,2,3,.667,0,0,,2,2,1.000,2,4,6,4,0,1,2,3,6,7.6,-5,C,15
Day'Ron Sharpe,2,2023-04-20,EC1,BKN,1,PHI,3,-5,0,2.25,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-4,C,15
Cam Thomas,1,2022-04-20,EC1,BKN,0,BOS,2,-7,0,0.36666666666666664,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,SG,15
Cam Thomas,1,2023-04-15,EC1,BKN,0,PHI,1,-20,0,4.45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4,SG,15
Cam Thomas,2,2023-04-20,EC1,BKN,1,PHI,3,-5,0,11.2,3,6,.500,0,2,.000,0,0,,0,1,1,1,0,0,1,2,6,2.2,-9,SG,15
Cody Zeller,1,2014-04-20,EC1,CHA,0,MIA,1,-11,0,11.05,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,0,4,3.4,-10,C,15
Cody Zeller,2,2014-04-23,EC1,CHA,0,MIA,2,-4,0,11.05,1,2,.500,0,0,,1,2,.500,2,1,3,0,0,0,2,0,3,1.3,-15,C,15
Cody Zeller,3,2014-04-26,EC1,CHA,1,MIA,3,-13,0,15.616666666666667,0,3,.000,0,0,,0,0,,1,2,3,2,0,2,0,0,0,2.0,-2,C,15
Cody Zeller,4,2014-04-28,EC1,CHA,1,MIA,4,-11,0,15.0,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,1,0,3,1,0.4,-6,C,15
Cody Zeller,1,2016-04-17,EC1,CHA,0,MIA,1,-32,1,20.383333333333333,3,4,.750,0,0,,3,4,.750,1,6,7,1,0,0,0,1,9,9.8,-20,C,15
Cody Zeller,2,2016-04-20,EC1,CHA,0,MIA,2,-12,1,13.583333333333334,3,6,.500,0,0,,2,3,.667,2,3,5,0,0,0,0,4,8,5.3,0,C,15
Cody Zeller,3,2016-04-23,EC1,CHA,1,MIA,3,16,0,26.0,4,8,.500,0,0,,4,4,1.000,3,5,8,0,0,1,2,5,12,8.3,+18,C,15
Cody Zeller,4,2016-04-25,EC1,CHA,1,MIA,4,4,0,20.716666666666665,3,4,.750,0,0,,2,2,1.000,0,4,4,0,0,0,1,4,8,5.0,+20,C,15
Cody Zeller,5,2016-04-27,EC1,CHA,0,MIA,5,2,0,21.45,1,4,.250,0,0,,2,2,1.000,1,2,3,1,1,0,1,3,4,2.4,+4,C,15
Cody Zeller,6,2016-04-29,EC1,CHA,1,MIA,6,-7,0,17.85,4,5,.800,0,0,,4,6,.667,1,2,3,0,0,2,1,1,12,10.6,-10,C,15
Cody Zeller,7,2016-05-01,EC1,CHA,0,MIA,7,-33,0,17.383333333333333,3,7,.429,0,0,,0,0,,1,6,7,0,0,0,2,2,6,2.0,-9,C,15
Cody Zeller,1,2023-04-19,EC1,MIA,0,MIL,2,-16,0,12.0,2,2,1.000,0,0,,0,0,,1,7,8,3,0,0,2,1,4,5.9,+17,C,15
Cody Zeller,2,2023-04-22,EC1,MIA,1,MIL,3,22,0,7.416666666666667,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,-7,C,15
Cody Zeller,3,2023-04-24,EC1,MIA,1,MIL,4,5,0,7.383333333333334,1,2,.500,0,0,,0,2,.000,0,1,1,0,0,0,0,1,2,0.1,+3,C,15
MarJon Beauchamp,1,2023-04-19,EC1,MIL,1,MIA,2,16,0,1.2666666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,SF,15
MarJon Beauchamp,2,2023-04-22,EC1,MIL,0,MIA,3,-22,0,3.9333333333333336,2,3,.667,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,4.0,+4,SF,15
Jevon Carter,1,2021-06-01,WC1,PHX,1,LAL,5,30,0,8.083333333333334,0,3,.000,0,1,.000,0,2,.000,0,1,1,1,0,0,0,0,0,-1.9,-4,PG,15
Jevon Carter,2,2021-06-03,WC1,PHX,0,LAL,6,13,0,0.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PG,15
Jevon Carter,3,2021-06-07,WCS,PHX,1,DEN,1,17,0,2.25,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1,PG,15
Jevon Carter,4,2021-06-09,WCS,PHX,1,DEN,2,25,0,6.083333333333333,1,3,.333,0,1,.000,0,0,,0,0,0,2,0,0,0,0,2,1.7,-6,PG,15
Jevon Carter,5,2021-06-11,WCS,PHX,0,DEN,3,14,0,1.4,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-1,PG,15
Jevon Carter,6,2021-06-24,WCF,PHX,0,LAC,3,-14,0,1.55,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+2,PG,15
Jevon Carter,7,2021-06-30,WCF,PHX,0,LAC,6,27,0,2.0166666666666666,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+3,PG,15
Jevon Carter,1,2022-04-17,EC1,MIL,1,CHI,1,7,0,9.6,1,2,.500,1,2,.500,0,0,,1,1,2,0,0,0,0,0,3,3.0,-7,PG,15
Jevon Carter,2,2022-04-20,EC1,MIL,1,CHI,2,-4,0,9.3,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,-0.5,+6,PG,15
Jevon Carter,3,2022-04-22,EC1,MIL,0,CHI,3,30,0,17.733333333333334,0,0,,0,0,,0,0,,0,1,1,4,1,0,0,2,0,3.3,+19,PG,15
Jevon Carter,4,2022-04-24,EC1,MIL,0,CHI,4,24,0,21.183333333333334,1,3,.333,1,1,1.000,0,0,,0,4,4,1,0,0,2,4,3,-0.4,+11,PG,15
Jevon Carter,5,2022-04-27,EC1,MIL,1,CHI,5,16,0,21.333333333333332,3,6,.500,0,1,.000,0,0,,2,1,3,4,5,0,0,2,6,11.7,+17,PG,15
Jevon Carter,6,2022-05-01,ECS,MIL,0,BOS,1,12,0,21.733333333333334,2,4,.500,1,2,.500,2,2,1.000,0,1,1,0,1,0,1,0,7,5.3,+25,PG,15
Jevon Carter,7,2022-05-03,ECS,MIL,0,BOS,2,-23,0,18.566666666666666,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,3,3,2,-0.5,-2,PG,15
Jevon Carter,8,2022-05-07,ECS,MIL,1,BOS,3,2,0,2.3,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-2,PG,15
Jevon Carter,9,2022-05-09,ECS,MIL,1,BOS,4,-8,0,0.7166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,PG,15
Jevon Carter,10,2022-05-13,ECS,MIL,1,BOS,6,-13,0,1.4,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,0,PG,15
Jevon Carter,11,2022-05-15,ECS,MIL,0,BOS,7,-28,0,2.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,PG,15
Jevon Carter,1,2023-04-16,EC1,MIL,1,MIA,1,-13,0,22.65,1,4,.250,0,2,.000,0,0,,0,2,2,1,0,0,0,1,2,0.5,+3,PG,15
Jevon Carter,2,2023-04-19,EC1,MIL,1,MIA,2,16,0,14.083333333333334,1,3,.333,1,3,.333,0,0,,0,2,2,1,1,0,0,0,3,3.6,-3,PG,15
Jevon Carter,3,2023-04-22,EC1,MIL,0,MIA,3,-22,0,12.4,0,2,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,0,0,0.0,-15,PG,15
Jevon Carter,4,2023-04-24,EC1,MIL,0,MIA,4,-5,0,0.13333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PG,15
DeAndre Jordan,1,2012-04-29,WC1,LAC,0,MEM,1,1,1,25.9,2,4,.500,0,0,,1,2,.500,3,4,7,0,0,2,2,0,5,5.3,-19,C,15
DeAndre Jordan,2,2012-05-02,WC1,LAC,0,MEM,2,-7,1,24.65,3,5,.600,0,0,,0,3,.000,2,6,8,1,0,4,3,1,6,5.8,+2,C,15
DeAndre Jordan,3,2012-05-05,WC1,LAC,1,MEM,3,1,1,17.666666666666668,0,0,,0,0,,0,0,,0,3,3,0,0,1,0,4,0,0.0,-9,C,15
DeAndre Jordan,4,2012-05-07,WC1,LAC,1,MEM,4,4,1,21.783333333333335,3,5,.600,0,0,,0,1,.000,0,4,4,0,1,3,1,2,6,5.8,0,C,15
DeAndre Jordan,5,2012-05-09,WC1,LAC,0,MEM,5,-12,1,18.633333333333333,0,0,,0,0,,1,2,.500,0,0,0,2,0,2,0,3,1,2.2,-15,C,15
DeAndre Jordan,6,2012-05-11,WC1,LAC,1,MEM,6,-2,1,18.066666666666666,2,4,.500,0,0,,3,6,.500,2,2,4,0,1,1,0,0,7,7.5,-7,C,15
DeAndre Jordan,7,2012-05-13,WC1,LAC,0,MEM,7,10,1,23.8,0,2,.000,0,0,,0,0,,2,1,3,0,1,1,0,2,0,1.2,-6,C,15
DeAndre Jordan,8,2012-05-15,WCS,LAC,0,SAS,1,-16,1,22.9,3,5,.600,0,0,,1,2,.500,2,7,9,0,1,0,0,2,7,8.0,-10,C,15
DeAndre Jordan,9,2012-05-17,WCS,LAC,0,SAS,2,-17,1,25.683333333333334,2,4,.500,0,0,,0,2,.000,2,5,7,1,1,0,0,0,4,5.8,-19,C,15
DeAndre Jordan,10,2012-05-19,WCS,LAC,1,SAS,3,-10,1,19.55,2,4,.500,0,0,,0,2,.000,2,3,5,0,1,1,1,1,4,3.8,-7,C,15
DeAndre Jordan,11,2012-05-20,WCS,LAC,1,SAS,4,-3,1,30.833333333333332,4,7,.571,0,0,,2,4,.500,3,5,8,0,1,3,0,5,10,10.6,+7,C,15
DeAndre Jordan,1,2013-04-20,WC1,LAC,1,MEM,1,21,1,30.666666666666668,1,1,1.000,0,0,,1,2,.500,3,5,8,0,0,0,1,4,3,3.3,+11,C,15
DeAndre Jordan,2,2013-04-22,WC1,LAC,1,MEM,2,2,1,23.966666666666665,2,5,.400,0,0,,0,2,.000,4,4,8,0,1,4,1,3,4,6.1,-4,C,15
DeAndre Jordan,3,2013-04-25,WC1,LAC,0,MEM,3,-12,1,24.483333333333334,1,3,.333,0,0,,0,0,,2,6,8,0,0,3,2,3,2,2.4,-13,C,15
DeAndre Jordan,4,2013-04-27,WC1,LAC,0,MEM,4,-21,1,17.216666666666665,1,3,.333,0,0,,0,0,,1,1,2,1,0,1,0,3,2,1.5,-11,C,15
DeAndre Jordan,5,2013-04-30,WC1,LAC,1,MEM,5,-10,1,31.133333333333333,3,7,.429,0,0,,0,1,.000,4,4,8,0,0,2,2,3,6,4.1,-4,C,15
DeAndre Jordan,6,2013-05-03,WC1,LAC,0,MEM,6,-13,1,16.983333333333334,2,3,.667,0,0,,1,4,.250,1,3,4,0,0,0,3,2,5,0.3,-10,C,15
DeAndre Jordan,1,2014-04-19,WC1,LAC,1,GSW,1,-4,1,44.96666666666667,4,5,.800,0,0,,3,8,.375,5,9,14,0,2,5,7,3,11,10.6,-1,C,15
DeAndre Jordan,2,2014-04-21,WC1,LAC,1,GSW,2,40,1,30.466666666666665,2,4,.500,0,0,,7,8,.875,3,6,9,1,0,5,1,2,11,14.9,+20,C,15
DeAndre Jordan,3,2014-04-24,WC1,LAC,0,GSW,3,2,1,35.45,5,8,.625,0,0,,4,9,.444,7,15,22,2,0,5,2,3,14,19.5,+1,C,15
DeAndre Jordan,4,2014-04-27,WC1,LAC,0,GSW,4,-21,1,25.116666666666667,0,1,.000,0,0,,0,0,,1,5,6,1,0,2,2,3,0,0.4,-18,C,15
DeAndre Jordan,5,2014-04-29,WC1,LAC,1,GSW,5,10,1,37.88333333333333,8,10,.800,0,0,,9,17,.529,6,12,18,1,1,4,1,2,25,28.5,+10,C,15
DeAndre Jordan,6,2014-05-01,WC1,LAC,0,GSW,6,-1,1,41.8,3,3,1.000,0,0,,3,9,.333,2,17,19,0,0,4,0,4,9,13.4,-1,C,15
DeAndre Jordan,7,2014-05-03,WC1,LAC,1,GSW,7,5,1,41.35,6,6,1.000,0,0,,3,6,.500,4,14,18,2,0,3,1,4,15,19.9,+5,C,15
DeAndre Jordan,8,2014-05-05,WCS,LAC,0,OKC,1,17,1,28.45,3,3,1.000,0,0,,1,8,.125,1,4,5,0,4,0,1,3,7,7.0,+21,C,15
DeAndre Jordan,9,2014-05-07,WCS,LAC,0,OKC,2,-11,1,29.416666666666668,3,4,.750,0,0,,1,2,.500,0,8,8,1,1,0,3,5,7,4.1,-21,C,15
DeAndre Jordan,10,2014-05-09,WCS,LAC,1,OKC,3,-6,1,38.03333333333333,5,8,.625,0,0,,0,0,,5,6,11,0,0,3,2,3,10,10.6,-5,C,15
DeAndre Jordan,11,2014-05-11,WCS,LAC,1,OKC,4,2,1,31.916666666666668,3,5,.600,0,0,,1,7,.143,3,11,14,1,2,2,1,3,7,9.6,-22,C,15
DeAndre Jordan,12,2014-05-13,WCS,LAC,0,OKC,5,-1,1,19.733333333333334,0,1,.000,0,0,,0,0,,2,2,4,0,0,0,2,6,0,-3.1,-1,C,15
DeAndre Jordan,13,2014-05-15,WCS,LAC,1,OKC,6,-6,1,36.96666666666667,4,5,.800,0,0,,1,2,.500,4,11,15,1,2,0,0,4,9,13.9,-3,C,15
DeAndre Jordan,1,2015-04-19,WC1,LAC,1,SAS,1,15,1,38.38333333333333,2,5,.400,0,0,,5,12,.417,3,11,14,1,0,4,2,3,9,9.2,+12,C,15
DeAndre Jordan,2,2015-04-22,WC1,LAC,1,SAS,2,-4,1,44.2,7,10,.700,0,0,,6,17,.353,5,10,15,0,0,3,1,3,20,17.8,-10,C,15
DeAndre Jordan,3,2015-04-24,WC1,LAC,0,SAS,3,-27,1,30.333333333333332,5,6,.833,0,0,,0,0,,2,6,8,0,0,1,1,2,10,9.9,-31,C,15
DeAndre Jordan,4,2015-04-26,WC1,LAC,0,SAS,4,9,1,32.083333333333336,3,5,.600,0,0,,0,4,.000,3,11,14,1,1,4,1,1,6,10.6,-5,C,15
DeAndre Jordan,5,2015-04-28,WC1,LAC,1,SAS,5,-4,1,36.8,7,9,.778,0,0,,7,16,.438,4,10,14,0,0,2,2,3,21,17.9,-4,C,15
DeAndre Jordan,6,2015-04-30,WC1,LAC,0,SAS,6,6,1,36.13333333333333,4,5,.800,0,0,,7,15,.467,3,11,14,0,0,3,2,2,15,14.6,+1,C,15
DeAndre Jordan,7,2015-05-02,WC1,LAC,1,SAS,7,2,1,34.43333333333333,2,2,1.000,0,0,,3,9,.333,3,11,14,2,1,1,1,2,7,10.7,-5,C,15
DeAndre Jordan,8,2015-05-04,WCS,LAC,0,HOU,1,16,1,33.5,2,4,.500,0,0,,6,11,.545,3,10,13,5,2,4,1,2,10,17.6,+19,C,15
DeAndre Jordan,9,2015-05-06,WCS,LAC,0,HOU,2,-6,1,25.1,6,6,1.000,0,0,,4,6,.667,4,8,12,0,2,2,1,4,16,19.4,+1,C,15
DeAndre Jordan,10,2015-05-08,WCS,LAC,1,HOU,3,25,1,36.38333333333333,2,4,.500,0,0,,2,4,.500,5,10,15,3,1,0,3,5,6,7.8,+34,C,15
DeAndre Jordan,11,2015-05-10,WCS,LAC,1,HOU,4,33,1,29.95,6,7,.857,0,0,,14,34,.412,4,13,17,2,2,1,0,3,26,25.1,+16,C,15
DeAndre Jordan,12,2015-05-12,WCS,LAC,0,HOU,5,-21,1,24.216666666666665,3,3,1.000,0,0,,7,16,.438,3,8,11,2,1,1,1,4,13,13.5,0,C,15
DeAndre Jordan,13,2015-05-14,WCS,LAC,1,HOU,6,-12,1,41.88333333333333,2,5,.400,0,0,,4,6,.667,2,7,9,0,2,4,0,5,8,10.8,-4,C,15
