,line,stat,player,league,team,date
1403,12.0,MAPS 1-2 Kills,SabeRLight-,ESPORTS,Shopify Rebellion ,2023-10-12
1404,78.2,fantasy_points_in_games_1_2,Cr1t-,ESPORTS,Shopify Rebellion ,2023-10-12
1405,6.0,MAPS 1-2 Kills,Cr1t-,ESPORTS,Shopify Rebellion ,2023-10-12
1406,66.5,fantasy_points_in_games_1_2,Fly,ESPORTS,Shopify Rebellion ,2023-10-12
1407,5.0,MAPS 1-2 Kills,Fly,ESPORTS,Shopify Rebellion ,2023-10-12
1408,64.7,fantasy_points_in_games_1_2,Dota: K1,other,Dota: K1,
1409,11.5,MAPS 1-2 Kills,Dota: K1,other,Dota: K1,
1410,76.0,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1411,76.0,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1412,11.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1413,11.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1414,66.2,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1415,66.2,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1416,8.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1417,8.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1418,62.4,fantasy_points_in_games_1_2,Dota: Lelis,other,Dota: Lelis,
1419,4.5,MAPS 1-2 Kills,Dota: Lelis,other,Dota: Lelis,
1420,40.5,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1421,40.5,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1422,4.0,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1423,4.0,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1424,119.6,fantasy_points_in_games_1_2,Parker,ESPORTS, beastcoast,2023-10-12
1425,119.6,fantasy_points_in_games_1_2,Parker,ESPORTS, beastcoast,2023-10-12
1426,23.5,MAPS 1-2 Kills,Parker,ESPORTS, beastcoast,2023-10-12
1427,23.5,MAPS 1-2 Kills,Parker,ESPORTS, beastcoast,2023-10-12
1428,101.5,fantasy_points_in_games_1_2,DarkMago,ESPORTS, beastcoast,2023-10-12
1429,101.5,fantasy_points_in_games_1_2,DarkMago,ESPORTS, beastcoast,2023-10-12
1430,14.5,MAPS 1-2 Kills,DarkMago,ESPORTS, beastcoast,2023-10-12
1431,14.5,MAPS 1-2 Kills,DarkMago,ESPORTS, beastcoast,2023-10-12
1432,94.5,fantasy_points_in_games_1_2,Sacred,ESPORTS, beastcoast,2023-10-12
1433,94.5,fantasy_points_in_games_1_2,Sacred,ESPORTS, beastcoast,2023-10-12
1434,10.5,MAPS 1-2 Kills,Sacred,ESPORTS, beastcoast,2023-10-12
1435,10.5,MAPS 1-2 Kills,Sacred,ESPORTS, beastcoast,2023-10-12
1436,77.1,fantasy_points_in_games_1_2,Dota: Scofield,other,Dota: Scofield,
1437,5.5,MAPS 1-2 Kills,Dota: Scofield,other,Dota: Scofield,
1438,77.0,fantasy_points_in_games_1_2,Stinger,ESPORTS, beastcoast,2023-10-12
1439,77.0,fantasy_points_in_games_1_2,Stinger,ESPORTS, beastcoast,2023-10-12
1440,4.5,MAPS 1-2 Kills,Stinger,ESPORTS, beastcoast,2023-10-12
1441,4.5,MAPS 1-2 Kills,Stinger,ESPORTS, beastcoast,2023-10-12
1442,82.5,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1443,82.5,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1444,12.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1445,12.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1446,102.0,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1447,102.0,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1448,17.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1449,17.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1450,82.6,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1451,82.6,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1452,10.0,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1453,10.0,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1454,67.3,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1455,67.3,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1456,5.5,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1457,5.5,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1458,75.0,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1459,75.0,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1460,6.5,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1461,6.5,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1462,72.9,fantasy_points_in_games_1_2,23savage,ESPORTS, Talon,2023-10-12
1463,72.9,fantasy_points_in_games_1_2,23savage,ESPORTS, Talon,2023-10-12
1464,10.5,MAPS 1-2 Kills,23savage,ESPORTS, Talon,2023-10-12
1465,10.5,MAPS 1-2 Kills,23savage,ESPORTS, Talon,2023-10-12
1466,78.2,fantasy_points_in_games_1_2,Mikoto,ESPORTS, Talon,2023-10-12
1467,78.2,fantasy_points_in_games_1_2,Mikoto,ESPORTS, Talon,2023-10-12
1468,12.0,MAPS 1-2 Kills,Mikoto,ESPORTS, Talon,2023-10-12
1469,12.0,MAPS 1-2 Kills,Mikoto,ESPORTS, Talon,2023-10-12
1470,66.2,fantasy_points_in_games_1_2,Jabz,ESPORTS, Talon,2023-10-12
1471,66.2,fantasy_points_in_games_1_2,Jabz,ESPORTS, Talon,2023-10-12
1472,7.5,MAPS 1-2 Kills,Jabz,ESPORTS, Talon,2023-10-12
1473,7.5,MAPS 1-2 Kills,Jabz,ESPORTS, Talon,2023-10-12
1474,61.6,fantasy_points_in_games_1_2,Q,ESPORTS, Talon,2023-10-12
1475,61.6,fantasy_points_in_games_1_2,Q,ESPORTS, Talon,2023-10-12
1476,6.5,MAPS 1-2 Kills,Q,ESPORTS, Talon,2023-10-12
1477,6.5,MAPS 1-2 Kills,Q,ESPORTS, Talon,2023-10-12
1478,57.1,fantasy_points_in_games_1_2,Oli~,ESPORTS, Talon,2023-10-12
1479,57.1,fantasy_points_in_games_1_2,Oli~,ESPORTS, Talon,2023-10-12
1480,4.5,MAPS 1-2 Kills,Oli~,ESPORTS, Talon,2023-10-12
1481,4.5,MAPS 1-2 Kills,Oli~,ESPORTS, Talon,2023-10-12
1482,93.5,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1483,93.5,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1484,14.5,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1485,14.5,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1486,102.1,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1487,102.1,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1488,19.0,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1489,19.0,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1490,81.8,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1491,81.8,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1492,8.5,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1493,8.5,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1494,75.1,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1495,75.1,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1496,6.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1497,6.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1498,65.7,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1499,65.7,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1500,6.0,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1501,6.0,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1502,84.0,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1503,84.0,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1504,84.0,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1505,15.0,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1506,15.0,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1507,15.0,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1508,79.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1509,79.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1510,79.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1511,11.0,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1512,11.0,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1513,11.0,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1514,79.8,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1515,79.8,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1516,79.8,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1517,11.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1518,11.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1519,11.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1520,67.6,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1521,67.6,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1522,67.6,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1523,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1524,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1525,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1526,59.2,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1527,59.2,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1528,59.2,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1529,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1530,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1531,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1532,87.1,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1533,87.1,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1534,15.0,MAPS 1-2 Kills,miCKe,ESPORTS,Liquid ,2023-10-12
1535,15.0,MAPS 1-2 Kills,miCKe,ESPORTS,Liquid ,2023-10-12
1536,84.8,fantasy_points_in_games_1_2,Nisha,ESPORTS,Liquid ,2023-10-12
1537,84.8,fantasy_points_in_games_1_2,Nisha,ESPORTS,Liquid ,2023-10-12
1538,13.5,MAPS 1-2 Kills,Nisha,ESPORTS,Liquid ,2023-10-12
1539,13.5,MAPS 1-2 Kills,Nisha,ESPORTS,Liquid ,2023-10-12
1540,76.1,fantasy_points_in_games_1_2,zai,ESPORTS,Liquid ,2023-10-12
1541,76.1,fantasy_points_in_games_1_2,zai,ESPORTS,Liquid ,2023-10-12
1542,9.0,MAPS 1-2 Kills,zai,ESPORTS,Liquid ,2023-10-12
1543,9.0,MAPS 1-2 Kills,zai,ESPORTS,Liquid ,2023-10-12
1544,64.2,fantasy_points_in_games_1_2,Boxi,ESPORTS,Liquid ,2023-10-12
1545,64.2,fantasy_points_in_games_1_2,Boxi,ESPORTS,Liquid ,2023-10-12
1546,6.0,MAPS 1-2 Kills,Boxi,ESPORTS,Liquid ,2023-10-12
1547,6.0,MAPS 1-2 Kills,Boxi,ESPORTS,Liquid ,2023-10-12
1548,61.2,fantasy_points_in_games_1_2,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1549,61.2,fantasy_points_in_games_1_2,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1550,5.5,MAPS 1-2 Kills,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1551,5.5,MAPS 1-2 Kills,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1552,85.6,fantasy_points_in_games_1_2,Nightfall,ESPORTS, BetBoom,2023-10-12
1553,85.6,fantasy_points_in_games_1_2,Nightfall,ESPORTS, BetBoom,2023-10-12
1554,14.5,MAPS 1-2 Kills,Nightfall,ESPORTS, BetBoom,2023-10-12
1555,14.5,MAPS 1-2 Kills,Nightfall,ESPORTS, BetBoom,2023-10-12
1556,83.9,fantasy_points_in_games_1_2,gpk,ESPORTS, BetBoom,2023-10-12
1557,83.9,fantasy_points_in_games_1_2,gpk,ESPORTS, BetBoom,2023-10-12
1558,12.5,MAPS 1-2 Kills,gpk,ESPORTS, BetBoom,2023-10-12
1559,12.5,MAPS 1-2 Kills,gpk,ESPORTS, BetBoom,2023-10-12
1560,83.8,fantasy_points_in_games_1_2,Pure,ESPORTS, BetBoom,2023-10-12
1561,83.8,fantasy_points_in_games_1_2,Pure,ESPORTS, BetBoom,2023-10-12
1562,10.0,MAPS 1-2 Kills,Pure,ESPORTS, BetBoom,2023-10-12
1563,10.0,MAPS 1-2 Kills,Pure,ESPORTS, BetBoom,2023-10-12
1564,63.9,fantasy_points_in_games_1_2,Save-,ESPORTS, BetBoom,2023-10-12
1565,63.9,fantasy_points_in_games_1_2,Save-,ESPORTS, BetBoom,2023-10-12
1566,6.5,MAPS 1-2 Kills,Save-,ESPORTS, BetBoom,2023-10-12
1567,6.5,MAPS 1-2 Kills,Save-,ESPORTS, BetBoom,2023-10-12
1568,66.1,fantasy_points_in_games_1_2,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1569,66.1,fantasy_points_in_games_1_2,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1570,4.5,MAPS 1-2 Kills,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1571,4.5,MAPS 1-2 Kills,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1572,102.1,fantasy_points_in_games_1_2,shiro,ESPORTS,LGD ,2023-10-12
1573,102.1,fantasy_points_in_games_1_2,shiro,ESPORTS,LGD ,2023-10-12
1574,17.5,MAPS 1-2 Kills,shiro,ESPORTS,LGD ,2023-10-12
1575,17.5,MAPS 1-2 Kills,shiro,ESPORTS,LGD ,2023-10-12
1576,107.2,fantasy_points_in_games_1_2,NothingToSay,ESPORTS,LGD ,2023-10-12
1577,107.2,fantasy_points_in_games_1_2,NothingToSay,ESPORTS,LGD ,2023-10-12
1578,16.5,MAPS 1-2 Kills,NothingToSay,ESPORTS,LGD ,2023-10-12
1579,16.5,MAPS 1-2 Kills,NothingToSay,ESPORTS,LGD ,2023-10-12
1580,91.3,fantasy_points_in_games_1_2,niu,ESPORTS,LGD ,2023-10-12
1581,91.3,fantasy_points_in_games_1_2,niu,ESPORTS,LGD ,2023-10-12
1582,10.5,MAPS 1-2 Kills,niu,ESPORTS,LGD ,2023-10-12
1583,10.5,MAPS 1-2 Kills,niu,ESPORTS,LGD ,2023-10-12
1584,86.0,fantasy_points_in_games_1_2,planet,ESPORTS,LGD ,2023-10-12
1585,86.0,fantasy_points_in_games_1_2,planet,ESPORTS,LGD ,2023-10-12
1586,6.5,MAPS 1-2 Kills,planet,ESPORTS,LGD ,2023-10-12
1587,6.5,MAPS 1-2 Kills,planet,ESPORTS,LGD ,2023-10-12
1588,84.4,fantasy_points_in_games_1_2,Dota: y`,other,Dota: y`,
1589,6.0,MAPS 1-2 Kills,Dota: y`,other,Dota: y`,
1590,56.0,fantasy_points_in_games_1_2,Dota: K1,other,Dota: K1,
1591,9.5,MAPS 1-2 Kills,Dota: K1,other,Dota: K1,
1592,64.7,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1593,64.7,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1594,9.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1595,9.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1596,54.1,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1597,54.1,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1598,6.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1599,6.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1600,51.3,fantasy_points_in_games_1_2,Dota: Lelis,other,Dota: Lelis,
1601,4.0,MAPS 1-2 Kills,Dota: Lelis,other,Dota: Lelis,
1602,33.0,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1603,33.0,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1604,3.5,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1605,3.5,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1606,58.5,fantasy_points_in_games_1_2,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1607,58.5,fantasy_points_in_games_1_2,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1608,8.5,MAPS 1-2 Kills,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1609,8.5,MAPS 1-2 Kills,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1610,64.5,fantasy_points_in_games_1_2,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1611,64.5,fantasy_points_in_games_1_2,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1612,11.5,MAPS 1-2 Kills,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1613,11.5,MAPS 1-2 Kills,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1614,47.8,fantasy_points_in_games_1_2,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1615,47.8,fantasy_points_in_games_1_2,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1616,5.5,MAPS 1-2 Kills,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1617,5.5,MAPS 1-2 Kills,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1618,41.0,fantasy_points_in_games_1_2,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1619,41.0,fantasy_points_in_games_1_2,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1620,4.5,MAPS 1-2 Kills,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1621,4.5,MAPS 1-2 Kills,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1622,31.9,fantasy_points_in_games_1_2,FNG,ESPORTS,Virtus Pro ,2023-10-12
1623,31.9,fantasy_points_in_games_1_2,FNG,ESPORTS,Virtus Pro ,2023-10-12
1624,3.5,MAPS 1-2 Kills,FNG,ESPORTS,Virtus Pro ,2023-10-12
1625,3.5,MAPS 1-2 Kills,FNG,ESPORTS,Virtus Pro ,2023-10-12
1626,90.9,fantasy_points_in_games_1_2,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1627,90.9,fantasy_points_in_games_1_2,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1628,16.0,MAPS 1-2 Kills,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1629,16.0,MAPS 1-2 Kills,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1630,100.5,fantasy_points_in_games_1_2,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1631,100.5,fantasy_points_in_games_1_2,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1632,14.0,MAPS 1-2 Kills,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1633,14.0,MAPS 1-2 Kills,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1634,94.0,fantasy_points_in_games_1_2,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1635,94.0,fantasy_points_in_games_1_2,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1636,11.5,MAPS 1-2 Kills,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1637,11.5,MAPS 1-2 Kills,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1638,76.0,fantasy_points_in_games_1_2,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1639,76.0,fantasy_points_in_games_1_2,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1640,8.0,MAPS 1-2 Kills,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1641,8.0,MAPS 1-2 Kills,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1642,79.2,fantasy_points_in_games_1_2,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1643,79.2,fantasy_points_in_games_1_2,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1644,6.5,MAPS 1-2 Kills,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1645,6.5,MAPS 1-2 Kills,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1646,66.0,fantasy_points_in_games_1_2,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1647,66.0,fantasy_points_in_games_1_2,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1648,10.0,MAPS 1-2 Kills,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1649,10.0,MAPS 1-2 Kills,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1650,60.4,fantasy_points_in_games_1_2,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1651,60.4,fantasy_points_in_games_1_2,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1652,10.0,MAPS 1-2 Kills,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1653,10.0,MAPS 1-2 Kills,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1654,49.9,fantasy_points_in_games_1_2,fcr,ESPORTS,Keyd Stars ,2023-10-12
1655,49.9,fantasy_points_in_games_1_2,fcr,ESPORTS,Keyd Stars ,2023-10-12
1656,7.5,MAPS 1-2 Kills,fcr,ESPORTS,Keyd Stars ,2023-10-12
1657,7.5,MAPS 1-2 Kills,fcr,ESPORTS,Keyd Stars ,2023-10-12
1658,36.7,fantasy_points_in_games_1_2,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1659,36.7,fantasy_points_in_games_1_2,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1660,4.5,MAPS 1-2 Kills,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1661,4.5,MAPS 1-2 Kills,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1662,36.8,fantasy_points_in_games_1_2,KJ,ESPORTS,Keyd Stars ,2023-10-12
1663,36.8,fantasy_points_in_games_1_2,KJ,ESPORTS,Keyd Stars ,2023-10-12
1664,3.5,MAPS 1-2 Kills,KJ,ESPORTS,Keyd Stars ,2023-10-12
1665,3.5,MAPS 1-2 Kills,KJ,ESPORTS,Keyd Stars ,2023-10-12
1666,114.5,fantasy_points_in_games_1_2,TA2000,ESPORTS, PSG Quest,2023-10-12
1667,114.5,fantasy_points_in_games_1_2,TA2000,ESPORTS, PSG Quest,2023-10-12
1668,17.5,MAPS 1-2 Kills,TA2000,ESPORTS, PSG Quest,2023-10-12
1669,17.5,MAPS 1-2 Kills,TA2000,ESPORTS, PSG Quest,2023-10-12
1670,121.0,fantasy_points_in_games_1_2,No!ob,ESPORTS, PSG Quest,2023-10-12
1671,121.0,fantasy_points_in_games_1_2,No!ob,ESPORTS, PSG Quest,2023-10-12
1672,15.5,MAPS 1-2 Kills,No!ob,ESPORTS, PSG Quest,2023-10-12
1673,15.5,MAPS 1-2 Kills,No!ob,ESPORTS, PSG Quest,2023-10-12
1674,96.8,fantasy_points_in_games_1_2,Tobi,ESPORTS, PSG Quest,2023-10-12
1675,96.8,fantasy_points_in_games_1_2,Tobi,ESPORTS, PSG Quest,2023-10-12
1676,9.5,MAPS 1-2 Kills,Tobi,ESPORTS, PSG Quest,2023-10-12
1677,9.5,MAPS 1-2 Kills,Tobi,ESPORTS, PSG Quest,2023-10-12
1678,96.5,fantasy_points_in_games_1_2,OmaR,ESPORTS, PSG Quest,2023-10-12
1679,96.5,fantasy_points_in_games_1_2,OmaR,ESPORTS, PSG Quest,2023-10-12
1680,8.0,MAPS 1-2 Kills,OmaR,ESPORTS, PSG Quest,2023-10-12
1681,8.0,MAPS 1-2 Kills,OmaR,ESPORTS, PSG Quest,2023-10-12
1682,88.5,fantasy_points_in_games_1_2,kaori,ESPORTS, PSG Quest,2023-10-12
1683,88.5,fantasy_points_in_games_1_2,kaori,ESPORTS, PSG Quest,2023-10-12
1684,8.0,MAPS 1-2 Kills,kaori,ESPORTS, PSG Quest,2023-10-12
1685,8.0,MAPS 1-2 Kills,kaori,ESPORTS, PSG Quest,2023-10-12
1686,112.8,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1687,112.8,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1688,112.8,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1689,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1690,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1691,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1692,96.7,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1693,96.7,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1694,96.7,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1695,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1696,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1697,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1698,92.9,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1699,92.9,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1700,92.9,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1701,12.5,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1702,12.5,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
