game_id,date,home,away,season
0021900642,2020-01-20,ORL,CHA,20
0021900643,2020-01-20,NYK,CLE,20
0021900644,2020-01-20,SAC,MIA,20
0021900645,2020-01-20,OKC,HOU,20
0021900646,2020-01-20,NOP,MEM,20
0021900647,2020-01-20,CHI,MIL,20
0021900648,2020-01-20,LAL,BOS,20
0021900649,2020-01-20,DEN,MIN,20
0021900650,2020-01-20,SAS,PHX,20
0021900651,2020-01-20,IND,UTA,20
0021900652,2020-01-20,GSW,POR,20
0021900653,2020-01-21,LAC,DAL,20
0021900654,2020-01-22,SAC,DET,20
0021900655,2020-01-22,OKC,ORL,20
0021900656,2020-01-22,LAC,ATL,20
0021900657,2020-01-22,MEM,BOS,20
0021900658,2020-01-22,WAS,MIA,20
0021900659,2020-01-22,LAL,NYK,20
0021900660,2020-01-22,PHI,TOR,20
0021900661,2020-01-22,MIN,CHI,20
0021900662,2020-01-22,DEN,HOU,20
0021900663,2020-01-22,SAS,NOP,20
0021900664,2020-01-22,IND,PHX,20
0021900665,2020-01-22,UTA,GSW,20
0021900666,2020-01-23,WAS,CLE,20
0021900667,2020-01-23,LAL,BKN,20
0021900668,2020-01-23,DAL,POR,20
0021900669,2020-01-24,MIL,CHA,20
0021900670,2020-01-24,MEM,DET,20
0021900671,2020-01-24,BOS,ORL,20
0021900672,2020-01-24,TOR,NYK,20
0021900673,2020-01-24,LAC,MIA,20
0021900674,2020-01-24,SAC,CHI,20
0021900675,2020-01-24,HOU,MIN,20
0021900676,2020-01-24,DEN,NOP,20
0021900677,2020-01-24,ATL,OKC,20
0021900678,2020-01-24,PHX,SAS,20
0021900679,2020-01-24,IND,GSW,20
0021900680,2020-01-25,DAL,UTA,20
0021900681,2020-01-25,BKN,DET,20
0021900682,2020-01-25,CHI,CLE,20
0021900683,2020-01-25,OKC,MIN,20
0021900684,2020-01-25,LAL,PHI,20
0021900685,2020-01-26,HOU,DEN,20
0021900686,2020-01-26,TOR,SAS,20
0021900687,2020-01-26,WAS,ATL,20
0021900688,2020-01-26,BKN,NYK,20
0021900689,2020-01-26,LAC,ORL,20
0021900690,2020-01-26,PHX,MEM,20
0021900691,2020-01-26,BOS,NOP,20
0021900692,2020-01-26,IND,POR,20
0021900693,2020-01-27,CLE,DET,20
0021900694,2020-01-27,ORL,MIA,20
0021900695,2020-01-27,SAS,CHI,20
0021900696,2020-01-27,SAC,MIN,20
0021900697,2020-01-27,DAL,OKC,20
0021900698,2020-01-27,HOU,UTA,20
0021900699,2020-01-28,NYK,CHA,20
0021900700,2020-01-28,NOP,CLE,20
0021900701,2020-01-28,BOS,MIA,20
0021900702,2020-01-28,GSW,PHI,20
0021900703,2020-01-28,ATL,TOR,20
0021900704,2020-01-28,DEN,MEM,20
0021900705,2020-01-28,WAS,MIL,20
0021900706,2020-01-28,PHX,DAL,20
0021900708,2020-01-29,CHI,IND,20
0021900709,2020-01-29,DET,BKN,20
0021900710,2020-01-29,MEM,NYK,20
0021900711,2020-01-29,UTA,SAS,20
0021900712,2020-01-29,HOU,POR,20
0021900713,2020-01-29,OKC,SAC,20
0021900714,2020-01-30,TOR,CLE,20
0021900715,2020-01-30,CHA,WAS,20
0021900716,2020-01-30,PHI,ATL,20
0021900717,2020-01-30,GSW,BOS,20
0021900718,2020-01-30,UTA,DEN,20
0021900719,2020-01-30,SAC,LAC,20
0021900720,2020-01-31,TOR,DET,20
0021900721,2020-01-31,CHI,BKN,20
0021900722,2020-01-31,DAL,HOU,20
0021900723,2020-01-31,MEM,NOP,20
0021900724,2020-01-31,DEN,MIL,20
0021900725,2020-01-31,OKC,PHX,20
0021900726,2020-01-31,POR,LAL,20
0021900727,2020-02-01,MIN,LAC,20
0021900728,2020-02-01,NYK,IND,20
0021900729,2020-02-01,MIA,ORL,20
0021900730,2020-02-01,GSW,CLE,20
0021900731,2020-02-01,BKN,WAS,20
0021900732,2020-02-01,PHI,BOS,20
0021900733,2020-02-01,ATL,DAL,20
0021900734,2020-02-01,CHA,SAS,20
0021900735,2020-02-01,UTA,POR,20
0021900736,2020-02-01,LAL,SAC,20
0021900737,2020-02-02,DEN,DET,20
0021900738,2020-02-02,NOP,HOU,20
0021900739,2020-02-02,PHX,MIL,20
0021900740,2020-02-02,CHI,TOR,20
0021900741,2020-02-03,ORL,CHA,20
0021900742,2020-02-03,NYK,CLE,20
0021900743,2020-02-03,DAL,IND,20
0021900744,2020-02-03,GSW,WAS,20
0021900745,2020-02-03,BOS,ATL,20
0021900746,2020-02-03,PHX,BKN,20
0021900747,2020-02-03,PHI,MIA,20
0021900748,2020-02-03,DET,MEM,20
0021900749,2020-02-03,MIN,SAC,20
0021900750,2020-02-03,SAS,LAC,20
0021900751,2020-02-04,MIL,NOP,20
0021900752,2020-02-04,CHA,HOU,20
0021900753,2020-02-04,POR,DEN,20
0021900754,2020-02-04,SAS,LAL,20
0021900755,2020-02-05,PHX,DET,20
0021900756,2020-02-05,ORL,BOS,20
0021900757,2020-02-05,GSW,BKN,20
0021900758,2020-02-05,IND,TOR,20
0021900759,2020-02-05,ATL,MIN,20
0021900760,2020-02-05,CLE,OKC,20
0021900761,2020-02-05,MEM,DAL,20
0021900762,2020-02-05,DEN,UTA,20
0021900763,2020-02-05,MIA,LAC,20
0021900764,2020-02-06,ORL,NYK,20
0021900765,2020-02-06,NOP,CHI,20
0021900766,2020-02-06,PHI,MIL,20
0021900767,2020-02-06,SAS,POR,20
0021900768,2020-02-06,HOU,LAL,20
0021900769,2020-02-07,MEM,PHI,20
0021900770,2020-02-07,DAL,WAS,20
0021900771,2020-02-07,ATL,BOS,20
0021900772,2020-02-07,TOR,IND,20
0021900773,2020-02-07,DET,OKC,20
0021900774,2020-02-07,HOU,PHX,20
0021900775,2020-02-07,MIA,SAC,20
0021900776,2020-02-07,POR,UTA,20
0021900777,2020-02-08,MIL,ORL,20
0021900778,2020-02-08,DAL,CHA,20
0021900779,2020-02-08,NYK,DET,20
0021900780,2020-02-08,NOP,IND,20
0021900781,2020-02-08,BKN,TOR,20
0021900782,2020-02-08,LAC,MIN,20
0021900783,2020-02-08,LAL,GSW,20
0021900784,2020-02-08,DEN,PHX,20
0021900785,2020-02-08,SAS,SAC,20
0021900786,2020-02-09,BOS,OKC,20
0021900787,2020-02-09,NYK,ATL,20
0021900788,2020-02-09,CHI,PHI,20
0021900789,2020-02-09,MEM,WAS,20
0021900790,2020-02-09,UTA,HOU,20
0021900791,2020-02-09,LAC,CLE,20
0021900792,2020-02-09,MIA,POR,20
0021900793,2020-02-10,CHA,DET,20
0021900794,2020-02-10,BKN,IND,20
0021900795,2020-02-10,ATL,ORL,20
0021900796,2020-02-10,MIN,TOR,20
0021900797,2020-02-10,SAC,MIL,20
0021900798,2020-02-10,UTA,DAL,20
0021900799,2020-02-10,SAS,DEN,20
0021900800,2020-02-10,MIA,GSW,20
0021900801,2020-02-10,PHX,LAL,20
0021900802,2020-02-11,LAC,PHI,20
0021900803,2020-02-11,CHI,WAS,20
0021900804,2020-02-11,POR,NOP,20
0021900805,2020-02-11,SAS,OKC,20
0021900806,2020-02-11,BOS,HOU,20
0021900807,2020-02-12,ATL,CLE,20
0021900808,2020-02-12,DET,ORL,20
0021900809,2020-02-12,TOR,BKN,20
0021900810,2020-02-12,MIL,IND,20
0021900811,2020-02-12,WAS,NYK,20
0021900812,2020-02-12,POR,MEM,20
0021900813,2020-02-12,CHA,MIN,20
0021900814,2020-02-12,SAC,DAL,20
0021900815,2020-02-12,GSW,PHX,20
0021900816,2020-02-12,MIA,UTA,20
0021900817,2020-02-12,LAL,DEN,20
0021900818,2020-02-13,LAC,BOS,20
0021900819,2020-02-13,OKC,NOP,20
0021900820,2020-02-20,MIL,DET,20
0021900821,2020-02-20,MIA,ATL,20
0021900822,2020-02-20,BKN,PHI,20
0021900823,2020-02-20,CHA,CHI,20
0021900824,2020-02-20,MEM,SAC,20
0021900825,2020-02-20,HOU,GSW,20
0021900826,2020-02-21,DAL,ORL,20
0021900827,2020-02-21,CLE,WAS,20
0021900828,2020-02-21,IND,NYK,20
0021900829,2020-02-21,PHX,TOR,20
0021900830,2020-02-21,BOS,MIN,20
0021900831,2020-02-21,DEN,OKC,20
0021900832,2020-02-21,SAS,UTA,20
0021900833,2020-02-21,MEM,LAL,20
0021900834,2020-02-21,NOP,POR,20
0021900835,2020-02-22,SAC,LAC,20
0021900836,2020-02-22,BKN,CHA,20
0021900837,2020-02-22,DAL,ATL,20
0021900838,2020-02-22,CLE,MIA,20
0021900839,2020-02-22,PHX,CHI,20
0021900840,2020-02-22,PHI,MIL,20
0021900841,2020-02-22,HOU,UTA,20
0021900842,2020-02-23,BOS,LAL,20
0021900843,2020-02-23,IND,TOR,20
0021900844,2020-02-23,MIN,DEN,20
0021900845,2020-02-23,WAS,CHI,20
0021900846,2020-02-23,SAS,OKC,20
0021900847,2020-02-23,NOP,GSW,20
0021900848,2020-02-23,DET,POR,20
0021900849,2020-02-24,MIA,CLE,20
0021900850,2020-02-24,ATL,PHI,20
0021900851,2020-02-24,MIL,WAS,20
0021900852,2020-02-24,ORL,BKN,20
0021900853,2020-02-24,NYK,HOU,20
0021900854,2020-02-24,MIN,DAL,20
0021900855,2020-02-24,PHX,UTA,20
0021900856,2020-02-24,MEM,LAC,20
0021900857,2020-02-25,CHA,IND,20
0021900858,2020-02-25,MIL,TOR,20
0021900859,2020-02-25,OKC,CHI,20
0021900860,2020-02-25,DET,DEN,20
0021900861,2020-02-25,NOP,LAL,20
0021900862,2020-02-25,BOS,POR,20
0021900863,2020-02-25,SAC,GSW,20
0021900864,2020-02-26,NYK,CHA,20
0021900865,2020-02-26,PHI,CLE,20
0021900866,2020-02-26,BKN,WAS,20
0021900867,2020-02-26,ORL,ATL,20
0021900868,2020-02-26,MIN,MIA,20
0021900869,2020-02-26,DAL,SAS,20
0021900870,2020-02-26,MEM,HOU,20
0021900871,2020-02-26,LAC,PHX,20
0021900872,2020-02-26,BOS,UTA,20
0021900873,2020-02-27,NYK,PHI,20
0021900874,2020-02-27,POR,IND,20
0021900875,2020-02-27,SAC,OKC,20
0021900876,2020-02-27,LAL,GSW,20
0021900877,2020-02-28,MIN,ORL,20
0021900878,2020-02-28,BKN,ATL,20
0021900879,2020-02-28,CHA,TOR,20
0021900880,2020-02-28,DAL,MIA,20
0021900881,2020-02-28,SAC,MEM,20
0021900882,2020-02-28,OKC,MIL,20
0021900883,2020-02-28,CLE,NOP,20
0021900884,2020-02-28,DET,PHX,20
0021900885,2020-02-28,WAS,UTA,20
0021900886,2020-02-28,DEN,LAC,20
0021900887,2020-02-29,CHI,NYK,20
0021900888,2020-02-29,POR,ATL,20
0021900889,2020-02-29,BKN,MIA,20
0021900890,2020-02-29,IND,CLE,20
0021900891,2020-02-29,LAL,MEM,20
0021900892,2020-02-29,HOU,BOS,20
0021900893,2020-02-29,ORL,SAS,20
0021900894,2020-02-29,GSW,PHX,20
0021900895,2020-03-01,MIL,CHA,20
0021900896,2020-03-01,DAL,MIN,20
0021900897,2020-03-01,PHI,LAC,20
0021900898,2020-03-01,TOR,DEN,20
0021900899,2020-03-01,DET,SAC,20
0021900900,2020-03-01,LAL,NOP,20
0021900901,2020-03-01,WAS,GSW,20
0021900902,2020-03-02,UTA,CLE,20
0021900903,2020-03-02,HOU,NYK,20
0021900904,2020-03-02,POR,ORL,20
0021900905,2020-03-02,MEM,ATL,20
0021900906,2020-03-02,MIL,MIA,20
0021900907,2020-03-02,DAL,CHI,20
0021900908,2020-03-02,IND,SAS,20
0021900909,2020-03-03,SAS,CHA,20
0021900910,2020-03-03,BKN,BOS,20
0021900911,2020-03-03,MIN,NOP,20
0021900912,2020-03-03,LAC,OKC,20
0021900913,2020-03-03,GSW,DEN,20
0021900914,2020-03-03,TOR,PHX,20
0021900915,2020-03-03,PHI,LAL,20
0021900916,2020-03-03,WAS,SAC,20
0021900917,2020-03-04,BOS,CLE,20
0021900918,2020-03-04,OKC,DET,20
0021900919,2020-03-04,ORL,MIA,20
0021900920,2020-03-04,MEM,BKN,20
0021900921,2020-03-04,UTA,NYK,20
0021900922,2020-03-04,CHI,MIN,20
0021900923,2020-03-04,NOP,DAL,20
0021900924,2020-03-04,IND,MIL,20
0021900925,2020-03-04,WAS,POR,20
0021900926,2020-03-05,DEN,CHA,20
0021900927,2020-03-05,LAC,HOU,20
0021900928,2020-03-05,PHI,SAC,20
0021900929,2020-03-05,TOR,GSW,20
0021900930,2020-03-06,ATL,WAS,20
0021900931,2020-03-06,SAS,BKN,20
0021900932,2020-03-06,OKC,NYK,20
0021900933,2020-03-06,UTA,BOS,20
0021900934,2020-03-06,IND,CHI,20
0021900935,2020-03-06,ORL,MIN,20
0021900936,2020-03-06,MIA,NOP,20
0021900937,2020-03-06,MEM,DAL,20
0021900938,2020-03-06,POR,PHX,20
0021900939,2020-03-06,MIL,LAL,20
0021900940,2020-03-07,HOU,CHA,20
0021900941,2020-03-07,UTA,DET,20
0021900942,2020-03-07,DEN,CLE,20
0021900943,2020-03-07,ATL,MEM,20
0021900944,2020-03-07,PHI,GSW,20
0021900945,2020-03-07,SAC,POR,20
0021900946,2020-03-08,CHI,BKN,20
0021900947,2020-03-08,NOP,MIN,20
0021900948,2020-03-08,LAL,LAC,20
0021900949,2020-03-08,OKC,BOS,20
0021900950,2020-03-08,MIL,PHX,20
0021900951,2020-03-08,MIA,WAS,20
0021900952,2020-03-08,IND,DAL,20
0021900953,2020-03-08,ORL,HOU,20
0021900954,2020-03-08,SAS,CLE,20
0021900955,2020-03-08,DET,NYK,20
0021900956,2020-03-08,TOR,SAC,20
0021900957,2020-03-09,CHA,ATL,20
0021900958,2020-03-09,MIL,DEN,20
0021900959,2020-03-09,TOR,UTA,20
0021900960,2020-03-10,BOS,IND,20
0021900961,2020-03-10,NYK,WAS,20
0021900962,2020-03-10,CLE,CHI,20
0021900963,2020-03-10,MIN,HOU,20
0021900964,2020-03-10,ORL,MEM,20
0021900965,2020-03-10,DAL,SAS,20
0021900966,2020-03-10,PHX,POR,20
0021900967,2020-03-10,LAC,GSW,20
0021900968,2020-03-10,BKN,LAL,20
0021900969,2020-03-11,NYK,ATL,20
0021900970,2020-03-11,CHA,MIA,20
0021900971,2020-03-11,DET,PHI,20
0021900973,2020-03-11,DEN,DAL,20
0021901231,2020-07-30,UTA,NOP,20
0021901232,2020-07-30,LAC,LAL,20
0021901233,2020-07-31,ORL,BKN,20
0021901234,2020-07-31,MEM,POR,20
0021901235,2020-07-31,PHX,WAS,20
0021901236,2020-07-31,BOS,MIL,20
0021901237,2020-07-31,SAC,SAS,20
0021901238,2020-07-31,HOU,DAL,20
0021901239,2020-08-01,MIA,DEN,20
0021901240,2020-08-01,UTA,OKC,20
0021901241,2020-08-01,NOP,LAC,20
0021901242,2020-08-01,PHI,IND,20
0021901243,2020-08-01,LAL,TOR,20
0021901244,2020-08-02,WAS,BKN,20
0021901245,2020-08-02,POR,BOS,20
0021901246,2020-08-02,SAS,MEM,20
0021901247,2020-08-02,SAC,ORL,20
0021901248,2020-08-02,MIL,HOU,20
0021901249,2020-08-02,DAL,PHX,20
0021901250,2020-08-03,TOR,MIA,20
0021901251,2020-08-03,DEN,OKC,20
0021901252,2020-08-03,IND,WAS,20
0021901253,2020-08-03,MEM,NOP,20
0021901254,2020-08-03,SAS,PHI,20
0021901255,2020-08-03,LAL,UTA,20
0021901256,2020-08-04,BKN,MIL,20
0021901257,2020-08-04,DAL,SAC,20
0021901258,2020-08-04,PHX,LAC,20
0021901259,2020-08-04,ORL,IND,20
0021901260,2020-08-04,BOS,MIA,20
0021901261,2020-08-04,HOU,POR,20
0021901262,2020-08-05,MEM,UTA,20
0021901263,2020-08-05,PHI,WAS,20
0021901264,2020-08-05,DEN,SAS,20
0021901265,2020-08-05,OKC,LAL,20
0021901266,2020-08-05,TOR,ORL,20
0021901267,2020-08-05,BKN,BOS,20
0021901268,2020-08-06,NOP,SAC,20
0021901269,2020-08-06,MIA,MIL,20
0021901270,2020-08-06,IND,PHX,20
0021901271,2020-08-06,LAC,DAL,20
0021901272,2020-08-06,POR,DEN,20
0021901273,2020-08-06,LAL,HOU,20
0021901274,2020-08-07,UTA,SAS,20
0021901275,2020-08-07,OKC,MEM,20
0021901276,2020-08-07,SAC,BKN,20
0021901277,2020-08-07,ORL,PHI,20
0021901278,2020-08-07,WAS,NOP,20
0021901279,2020-08-07,BOS,TOR,20
0021901280,2020-08-08,LAC,POR,20
0021901281,2020-08-08,UTA,DEN,20
0021901282,2020-08-08,LAL,IND,20
0021901283,2020-08-08,PHX,MIA,20
0021901284,2020-08-08,MIL,DAL,20
0021901285,2020-08-09,WAS,OKC,20
0021901286,2020-08-09,MEM,TOR,20
0021901287,2020-08-09,SAS,NOP,20
0021901288,2020-08-09,ORL,BOS,20
0021901289,2020-08-09,PHI,POR,20
0021901290,2020-08-09,HOU,SAC,20
0021901291,2020-08-09,BKN,LAC,20
0021901292,2020-08-10,OKC,PHX,20
0021901293,2020-08-10,DAL,UTA,20
0021901294,2020-08-10,TOR,MIL,20
0021901295,2020-08-10,IND,MIA,20
0021901296,2020-08-10,DEN,LAL,20
0021901297,2020-08-11,BKN,ORL,20
0021901298,2020-08-11,HOU,SAS,20
0021901299,2020-08-11,PHX,PHI,20
0021901300,2020-08-11,POR,DAL,20
0021901301,2020-08-11,BOS,MEM,20
0021901302,2020-08-11,NOP,SAC,20
0021901303,2020-08-11,MIL,WAS,20
0021901304,2020-08-12,IND,HOU,20
0021901305,2020-08-12,TOR,PHI,20
0021901306,2020-08-12,MIA,OKC,20
0021901307,2020-08-12,LAC,DEN,20
0021901308,2020-08-13,WAS,BOS,20
0021901309,2020-08-13,POR,BKN,20
0021901310,2020-08-13,SAC,LAL,20
0021901311,2020-08-13,MIL,MEM,20
0021901312,2020-08-13,NOP,ORL,20
0021901313,2020-08-13,DAL,PHX,20
0021901314,2020-08-13,SAS,UTA,20
0021901315,2020-08-14,PHI,HOU,20
0021901316,2020-08-14,MIA,IND,20
0021901317,2020-08-14,OKC,LAC,20
0021901318,2020-08-14,DEN,TOR,20
0022000001,2020-12-22,GSW,BKN,21
0022000002,2020-12-22,LAC,LAL,21
0022000003,2020-12-23,MIL,BOS,21
0022000004,2020-12-23,DAL,PHX,21
0022000005,2020-12-25,NOP,MIA,21
0022000006,2020-12-25,GSW,MIL,21
0022000007,2020-12-25,BKN,BOS,21
0022000008,2020-12-25,DAL,LAL,21
0022000009,2020-12-25,LAC,DEN,21
0022000010,2020-12-23,CHA,CLE,21
0022000011,2020-12-23,NYK,IND,21
0022000012,2020-12-23,MIA,ORL,21
0022000013,2020-12-23,WAS,PHI,21
0022000014,2020-12-23,NOP,TOR,21
0022000015,2020-12-23,ATL,CHI,21
0022000016,2021-03-21,OKC,HOU,21
0022000017,2020-12-23,SAS,MEM,21
0022000018,2020-12-23,DET,MIN,21
0022000019,2020-12-23,SAC,DEN,21
0022000020,2020-12-23,UTA,POR,21
0022000021,2020-12-26,ATL,MEM,21
0022000022,2020-12-26,OKC,CHA,21
0022000023,2020-12-26,CLE,DET,21
0022000024,2020-12-26,ORL,WAS,21
0022000025,2020-12-26,PHI,NYK,21
0022000026,2020-12-26,IND,CHI,21
0022000027,2020-12-26,TOR,SAS,21
0022000028,2020-12-26,MIN,UTA,21
0022000029,2020-12-26,HOU,POR,21
0022000030,2020-12-26,PHX,SAC,21
0022000031,2020-12-27,DAL,LAC,21
0022000032,2020-12-27,BKN,CHA,21
0022000033,2020-12-27,ORL,WAS,21
0022000034,2020-12-27,SAS,NOP,21
0022000035,2020-12-27,PHI,CLE,21
0022000036,2020-12-27,MIL,NYK,21
0022000037,2020-12-27,BOS,IND,21
0022000038,2020-12-27,GSW,CHI,21
0022000039,2020-12-27,PHX,SAC,21
0022000040,2020-12-27,MIN,LAL,21
0022000041,2020-12-28,DET,ATL,21
0022000042,2020-12-28,MEM,BKN,21
0022000043,2020-12-28,UTA,OKC,21
0022000044,2020-12-28,HOU,DEN,21
0022000045,2020-12-28,POR,LAL,21
0022000046,2020-12-29,NYK,CLE,21
0022000047,2020-12-29,GSW,DET,21
0022000048,2020-12-29,BOS,IND,21
0022000049,2020-12-29,TOR,PHI,21
0022000050,2020-12-29,CHI,WAS,21
0022000051,2020-12-29,MIL,MIA,21
0022000052,2020-12-29,ORL,OKC,21
0022000053,2020-12-29,NOP,PHX,21
0022000054,2020-12-29,MIN,LAC,21
0022000055,2020-12-29,DEN,SAC,21
0022000056,2020-12-30,MEM,BOS,21
0022000057,2020-12-30,ATL,BKN,21
0022000058,2020-12-30,MIL,MIA,21
0022000059,2020-12-30,CHA,DAL,21
0022000060,2020-12-30,LAL,SAS,21
0022000061,2020-12-30,POR,LAC,21
0022000062,2020-12-31,CLE,IND,21
0022000063,2020-12-31,CHI,WAS,21
0022000064,2020-12-31,PHI,ORL,21
0022000065,2020-12-31,SAC,HOU,21
0022000066,2020-12-31,NYK,TOR,21
0022000067,2020-12-31,NOP,OKC,21
0022000068,2020-12-31,PHX,UTA,21
0022000069,2021-01-01,MEM,CHA,21
0022000070,2021-01-01,BOS,DET,21
0022000071,2021-01-01,MIA,DAL,21
0022000072,2021-01-01,ATL,BKN,21
0022000073,2021-01-01,CHI,MIL,21
0022000074,2021-01-01,WAS,MIN,21
0022000075,2021-01-01,LAL,SAS,21
0022000076,2021-01-01,PHX,DEN,21
0022000077,2021-01-01,LAC,UTA,21
0022000078,2021-01-01,POR,GSW,21
0022000079,2021-01-02,SAC,HOU,21
0022000080,2021-01-02,NYK,IND,21
0022000081,2021-01-02,OKC,ORL,21
0022000082,2021-01-02,CHA,PHI,21
0022000083,2021-01-02,CLE,ATL,21
0022000084,2021-01-02,TOR,NOP,21
0022000085,2021-01-03,BOS,DET,21
0022000086,2021-01-03,WAS,BKN,21
0022000087,2021-01-03,LAL,MEM,21
0022000088,2021-01-03,DEN,MIN,21
0022000089,2021-01-03,UTA,SAS,21
0022000090,2021-01-03,DAL,CHI,21
0022000091,2021-01-03,LAC,PHX,21
0022000092,2021-01-03,POR,GSW,21
0022000093,2021-01-04,CLE,ORL,21
0022000094,2021-01-04,CHA,PHI,21
0022000095,2021-01-04,NYK,ATL,21
0022000096,2021-01-04,OKC,MIA,21
0022000097,2021-01-04,BOS,TOR,21
0022000098,2021-01-04,DAL,HOU,21
0022000099,2021-01-04,DET,MIL,21
0022000100,2021-01-04,IND,NOP,21
0022000101,2021-01-04,SAC,GSW,21
0022000102,2021-01-05,UTA,BKN,21
0022000103,2021-01-05,LAL,MEM,21
0022000104,2021-01-05,MIN,DEN,21
0022000105,2021-01-05,SAS,LAC,21
0022000106,2021-01-05,CHI,POR,21
0022000107,2021-01-06,HOU,IND,21
0022000108,2021-01-06,CLE,ORL,21
0022000109,2021-01-06,WAS,PHI,21
0022000110,2021-01-06,CHA,ATL,21
0022000111,2021-01-06,BOS,MIA,21
0022000112,2021-01-06,UTA,NYK,21
0022000113,2021-01-06,DET,MIL,21
0022000114,2021-01-06,OKC,NOP,21
0022000115,2021-01-06,TOR,PHX,21
0022000116,2021-01-06,LAC,GSW,21
0022000117,2021-01-06,CHI,SAC,21
0022000118,2021-01-07,PHI,BKN,21
0022000119,2021-01-07,CLE,MEM,21
0022000120,2021-01-07,DAL,DEN,21
0022000121,2021-01-07,SAS,LAL,21
0022000122,2021-01-07,MIN,POR,21
0022000123,2021-01-08,PHX,DET,21
0022000124,2021-01-08,WAS,BOS,21
0022000125,2021-01-08,OKC,NYK,21
0022000126,2021-01-08,CHA,NOP,21
0022000127,2021-01-08,ORL,HOU,21
0022000128,2021-01-08,BKN,MEM,21
0022000129,2021-01-08,UTA,MIL,21
0022000130,2021-01-08,LAC,GSW,21
0022000131,2021-01-08,CHI,LAL,21
0022000132,2021-01-08,TOR,SAC,21
0022000133,2021-01-09,DEN,PHI,21
0022000134,2021-01-09,ATL,CHA,21
0022000135,2021-01-09,PHX,IND,21
0022000136,2021-01-09,MIA,WAS,21
0022000137,2021-01-09,CLE,MIL,21
0022000138,2021-01-09,SAS,MIN,21
0022000139,2021-01-09,ORL,DAL,21
0022000140,2021-01-09,POR,SAC,21
0022000141,2021-01-10,UTA,DET,21
0022000142,2021-01-10,CHI,LAC,21
0022000143,2021-01-10,OKC,BKN,21
0022000144,2021-01-10,DEN,NYK,21
0022000145,2021-05-09,MIA,BOS,21
0022000146,2021-01-10,LAL,HOU,21
0022000147,2021-01-10,SAS,MIN,21
0022000148,2021-01-10,TOR,GSW,21
0022000149,2021-01-11,NYK,CHA,21
0022000150,2021-01-11,MEM,CLE,21
0022000151,2021-01-11,MIL,ORL,21
0022000152,2021-01-11,PHX,WAS,21
0022000153,2021-01-11,PHI,ATL,21
0022000154,2021-05-12,NOP,DAL,21
0022000155,2021-01-11,TOR,POR,21
0022000156,2021-01-11,IND,SAC,21
0022000157,2021-01-12,MIA,PHI,21
0022000158,2021-01-12,DEN,BKN,21
0022000159,2021-01-12,UTA,CLE,21
0022000160,2021-05-07,BOS,CHI,21
0022000161,2021-01-12,LAL,HOU,21
0022000162,2021-01-12,SAS,OKC,21
0022000163,2021-01-12,IND,GSW,21
0022000164,2021-01-13,DAL,CHA,21
0022000165,2021-01-13,MIL,DET,21
0022000166,2021-03-18,UTA,WAS,21
0022000167,2021-03-21,ORL,BOS,21
0022000168,2021-01-13,BKN,NYK,21
0022000169,2021-01-13,MEM,MIN,21
0022000170,2021-01-13,LAL,OKC,21
0022000171,2021-03-30,ATL,PHX,21
0022000172,2021-01-13,NOP,LAC,21
0022000173,2021-01-13,POR,SAC,21
0022000174,2021-01-14,MIA,PHI,21
0022000175,2021-01-14,CHA,TOR,21
0022000176,2021-01-14,HOU,SAS,21
0022000177,2021-01-14,GSW,DEN,21
0022000178,2021-01-14,IND,POR,21
0022000179,2021-04-01,WAS,DET,21
0022000180,2021-01-15,ORL,BOS,21
0022000181,2021-01-15,NYK,CLE,21
0022000182,2021-01-15,DAL,MIL,21
0022000183,2021-05-05,MEM,MIN,21
0022000184,2021-01-15,CHI,OKC,21
0022000185,2021-03-04,GSW,PHX,21
0022000186,2021-01-15,ATL,UTA,21
0022000187,2021-01-15,NOP,LAL,21
0022000188,2021-01-15,LAC,SAC,21
0022000189,2021-01-16,HOU,SAS,21
0022000190,2021-01-16,ORL,BKN,21
0022000191,2021-01-16,CHA,TOR,21
0022000192,2021-01-16,DET,MIA,21
0022000193,2021-01-16,PHI,MEM,21
0022000194,2021-03-13,IND,PHX,21
0022000195,2021-01-16,ATL,POR,21
0022000196,2021-01-17,NYK,BOS,21
0022000197,2021-04-25,CLE,WAS,21
0022000198,2021-01-17,CHI,DAL,21
0022000199,2021-04-10,PHI,OKC,21
0022000200,2021-01-17,UTA,DEN,21
0022000201,2021-01-17,NOP,SAC,21
0022000202,2021-01-17,IND,LAC,21
0022000203,2021-01-18,ORL,NYK,21
0022000204,2021-05-14,CLE,WAS,21
0022000205,2021-01-18,MIN,ATL,21
0022000206,2021-01-18,DET,MIA,21
0022000207,2021-01-18,SAS,POR,21
0022000208,2021-01-18,PHX,MEM,21
0022000209,2021-01-18,MIL,BKN,21
0022000210,2021-01-18,DAL,TOR,21
0022000211,2021-01-18,HOU,CHI,21
0022000212,2021-01-18,GSW,LAL,21
0022000213,2021-01-19,OKC,DEN,21
0022000214,2021-01-19,NOP,UTA,21
0022000215,2021-02-07,WAS,CHA,21
0022000216,2021-01-20,BKN,CLE,21
0022000217,2021-01-20,DAL,IND,21
0022000218,2021-01-20,BOS,PHI,21
0022000219,2021-01-20,DET,ATL,21
0022000220,2021-01-20,MIA,TOR,21
0022000221,2021-01-20,ORL,MIN,21
0022000222,2021-01-20,PHX,HOU,21
0022000223,2021-01-20,SAS,GSW,21
