,player,team,line,stat,league,date,event_time,time,prop_id
945,Jonas Valanciunas,GSW,12.5,PTS+AST,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,e6c49517-0
946,Jonas Valanciunas,GSW 1st Half,11.5,PTS+TRB+AST,84,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,620bbfe0-a
947,Jonas Valanciunas,GSW,10.5,TRB,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,ab267145-0
948,Jonas Valanciunas,GSW 1st Half,5.5,PTS,84,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,8963559a-7
949,Jonas Valanciunas,GSW,11.5,PTS,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,8963559a-7
950,Herbert Jones,GSW 1st Half,8.5,PTS+TRB+AST,84,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,b2a4c69b-2
951,Herbert Jones,GSW,12.5,PTS+AST,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,6ccb2abd-2
952,Herbert Jones,GSW 1st Half,4.5,PTS,84,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,eb83deab-7
953,Herbert Jones,GSW,14.5,PTS+TRB,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,ac9b3974-e
954,Herbert Jones,GSW,16.5,PTS+TRB+AST,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,b2a4c69b-2
955,Herbert Jones,GSW,9.5,PTS,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,eb83deab-7
956,Herbert Jones,GSW,0.5,BLK,7,2023-10-30 19:10:00-05:00,2023-10-30 19:10:00-05:00,2023-10-30 09:39:00,ca036b65-e
957,Nikita Kucherov,SEA,20.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,fcbb3e3c-3
958,John Collins,DEN 1st Half,10.5,PTS+TRB+AST,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,dfb666f6-3
959,John Collins,DEN 1st Half,6.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,51cf427d-d
960,John Collins,DEN,19.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,ee92fdde-4
961,John Collins,DEN,12.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,51cf427d-d
962,John Collins,DEN,13.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,5cd8717f-3
963,John Collins,DEN,0.5,STL,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,b49fb9b4-7
964,John Collins,DEN,20.5,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,dfb666f6-3
965,Aaron Gordon,UTA,21.5,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,111cee71-3
966,Aaron Gordon,UTA,18.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,9c4d368d-4
967,Brandon Pfaadt + Max Scherzer,TEX/ARI,9.0,Pitcher Strikeouts (Combo),2,2023-10-30 19:03:00-05:00,2023-10-30 19:03:00-05:00,2023-10-30 09:39:00,2debf91d-b
968,Aaron Gordon,UTA,13.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,404a858f-b
969,Matty Beniers,TB,18.75,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,28b1eac6-c
970,Aaron Gordon,UTA,1.5,BLK+STL,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,77972982-1
971,Aaron Gordon,UTA,2.5,AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,735bb0d7-d
972,Aaron Gordon,UTA 1st Half,10.5,PTS+TRB+AST,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,111cee71-3
973,Aaron Gordon,UTA 1st Half,6.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,404a858f-b
974,Aaron Gordon,UTA,15.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,829b76f0-0
975,Jordan Clarkson,DEN 1st Half,12.5,PTS+TRB+AST,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,c9f1c713-4
976,Victor Hedman,SEA,23.25,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,3c87157b-7
977,Jordan Clarkson,DEN 1st Half,8.0,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,d191b89f-b
978,Jordan Clarkson,DEN,2.5,TOV,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,6ca65f26-1
979,Jordan Clarkson,DEN,0.5,STL,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,a18ef051-5
980,Jordan Clarkson,DEN,20.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,ad9de87a-0
981,Jordan Clarkson,DEN,19.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,38fc00f5-b
982,Jordan Clarkson,DEN,15.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,d191b89f-b
983,Jordan Clarkson,DEN,24.5,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,c9f1c713-4
984,Jamal Murray,UTA,25.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,1858658a-b
985,Jamal Murray,UTA,21.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,50c6d077-b
986,Jamal Murray,UTA,2.5,3P,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,3220af3e-e
987,Jamal Murray,UTA,28.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,e371438c-9
988,Jamal Murray,UTA 1st Half,10.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,50c6d077-b
989,Jamal Murray,UTA,10.5,TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,705d9924-1
990,Yanni Gourde,TB,17.25,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,de567083-f
991,Jamal Murray,UTA,3.5,TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,3d6626bd-6
992,Jamal Murray,UTA,32.5,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,bed5ac84-7
993,Jamal Murray,UTA 1st Half,16.5,PTS+TRB+AST,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,bed5ac84-7
994,Lauri Markkanen,DEN,23.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,faeb59d2-d
995,Lauri Markkanen,DEN,7.5,TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,ce89265b-5
996,Lauri Markkanen,DEN 1st Half,15.5,PTS+TRB+AST,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,e6d4d98f-f
997,Mikhail Sergachev,SEA,23.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,751bb8eb-6
998,Lauri Markkanen,DEN,29.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,b6f9cecd-1
999,Lauri Markkanen,DEN,22.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,431a8b4b-c
1000,Lauri Markkanen,DEN 1st Half,11.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,431a8b4b-c
1001,Lauri Markkanen,DEN,31.5,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,e6d4d98f-f
1002,Kentavious Caldwell-Pope,UTA,2.5,TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,36809887-7
1003,Kentavious Caldwell-Pope,UTA,13.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,99065435-f
1004,Kentavious Caldwell-Pope,UTA,10.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,1340358f-3
1005,Kentavious Caldwell-Pope,UTA 1st Half,5.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,1340358f-3
1006,Vince Dunn,TB,23.25,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,6b42b5e4-3
1007,Kentavious Caldwell-Pope,UTA,12.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,66d0e304-7
1008,Walker Kessler,DEN,14.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,0bc744aa-4
1009,Walker Kessler,DEN,1.5,BLK,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,ecb2a7b8-5
1010,Walker Kessler,DEN,0.5,TOV,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,e84f8051-2
1011,Sean Couturier,CAR,20.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,b271276c-8
1012,Michael Porter Jr.,UTA,14.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,97507ff9-e
1013,Michael Porter Jr.,UTA 1st Half,7.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,97507ff9-e
1014,Michael Porter Jr.,UTA,22.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,34e08f74-2
1015,Michael Porter Jr.,UTA,16.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,56939b11-f
1016,Michael Porter Jr.,UTA,2.5,3P,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,13fa3249-0
1017,Michael Porter Jr.,UTA,24.0,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,f8be4863-0
1018,Michael Porter Jr.,UTA,9.0,TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,31b6be64-4
1019,Michael Porter Jr.,UTA,0.5,STL,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,364bdcde-c
1020,Sebastian Aho,PHI,20.25,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,a125cf51-b
1021,Nikola Jokic,UTA,9.0,AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,cd0117f3-6
1022,Travis Konecny,CAR,17.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,41ae260d-c
1023,Nikola Jokic,UTA,3.5,TOV,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,ad08f415-c
1024,Nikola Jokic,UTA,26.5,PTS,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,7c0e1de9-9
1025,Nikola Jokic,UTA 1st Half,13.5,PTS,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,7c0e1de9-9
1026,Nikola Jokic,UTA,21.0,TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,bf3d3b91-5
1027,Nikola Jokic,UTA,35.5,PTS+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,e5b1f148-6
1028,Nikola Jokic,UTA,38.5,PTS+TRB,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,ad38517e-2
1029,Nikola Jokic,UTA,47.5,PTS+TRB+AST,7,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,cfd9355a-c
1030,Nikola Jokic,UTA 1st Half,24.5,PTS+TRB+AST,84,2023-10-30 20:10:00-05:00,2023-10-30 20:10:00-05:00,2023-10-30 09:39:00,cfd9355a-c
1031,Brent Burns,PHI,21.25,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,87c3cea2-4
1032,Travis Sanheim,CAR,25.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,3a14544f-2
1033,Jaccob Slavin,PHI,21.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,a506032c-9
1034,Sidney Crosby,ANA,18.5,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,4518f417-8
1035,Trevor Zegras,PIT,18.5,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,b88a46d0-5
1036,Erik Karlsson,ANA,25.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,4b4b4025-3
1037,Leo Carlsson,PIT,19.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,c966b06a-c
1038,Kris Letang,ANA,24.75,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,e0261465-b
1039,Cam Fowler,PIT,23.5,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,5a6497b6-2
1040,David Pastrnak,FLA,19.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,19cd76c2-9
1041,Aleksander Barkov,BOS,21.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,28601eae-9
1042,Charlie McAvoy,FLA,23.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,4a994a2b-5
1043,Matthew Tkachuk,BOS,18.75,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,1dc52fa2-4
1044,Hampus Lindholm,FLA,23.0,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,ab2ce3b7-4
1045,Oliver Ekman-Larsson,BOS,23.75,Time On Ice,8,2023-10-30 18:00:00-05:00,2023-10-30 18:00:00-05:00,2023-10-30 09:39:00,cc26457b-2
1046,Mathew Barzal,DET,17.25,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,b68ac603-9
1047,Bo Horvat,DET,20.25,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,5ac81fe0-c
1048,Ryan Pulock,DET,24.0,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,aa1ededf-b
1049,Dylan Larkin,NYI,19.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,c591e7da-8
1050,Moritz Seider,NYI,22.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,bd483fc1-a
1051,Jake Walman,NYI,20.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,2e6fec74-1
1052,Kyle Connor,NYR,21.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,d8bb6f48-b
1053,Artemi Panarin,WPG,18.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,de9a6259-8
1054,Mark Scheifele,NYR,20.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,dc039142-a
1055,Adam Fox,WPG,22.5,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,48add1b0-1
1056,Josh Morrissey,NYR,24.0,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,fdd113e6-8
1057,Jacob Trouba,WPG,20.75,Time On Ice,8,2023-10-30 18:30:00-05:00,2023-10-30 18:30:00-05:00,2023-10-30 09:39:00,ee81f1a6-f
1058,Jason Robertson,CBJ,18.5,Time On Ice,8,2023-10-30 19:00:00-05:00,2023-10-30 19:00:00-05:00,2023-10-30 09:39:00,fa52f644-9
1059,Johnny Gaudreau,DAL,21.0,Time On Ice,8,2023-10-30 19:00:00-05:00,2023-10-30 19:00:00-05:00,2023-10-30 09:39:00,a4acdf40-e
1060,Miro Heiskanen,CBJ,25.0,Time On Ice,8,2023-10-30 19:00:00-05:00,2023-10-30 19:00:00-05:00,2023-10-30 09:39:00,d561082a-8
1061,Adam Fantilli,DAL,16.5,Time On Ice,8,2023-10-30 19:00:00-05:00,2023-10-30 19:00:00-05:00,2023-10-30 09:39:00,4ffb8f8c-7
1062,Ryan Suter,CBJ,19.25,Time On Ice,8,2023-10-30 19:00:00-05:00,2023-10-30 19:00:00-05:00,2023-10-30 09:39:00,5611e6b2-0
1063,Ivan Provorov,DAL,23.0,Time On Ice,8,2023-10-30 19:00:00-05:00,2023-10-30 19:00:00-05:00,2023-10-30 09:39:00,3be2d0f5-3
1064,Clayton Keller,CHI,21.0,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,929b48ee-8
1065,Connor Bedard,ARI,19.5,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,c495fa91-d
1066,Logan Cooley,CHI,16.25,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,5418c095-d
1067,Seth Jones,ARI,25.25,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,9f158275-2
1068,Matt Dumba,CHI,21.0,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,41423927-2
1069,Connor Murphy,ARI,18.25,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,4e058e3c-2
1070,Jack Eichel,MTL,20.0,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,1e62002d-0
1071,Cole Caufield,VGK,19.0,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,29cce1c7-4
1072,Shea Theodore,MTL,23.75,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,4a755e26-d
1073,Paolo Banchero,LAL,3.5,AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,04186583-3
1074,Paolo Banchero,LAL,27.5,PTS+TRB,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,866be992-4
1075,Paolo Banchero,LAL 1st Half,9.5,PTS,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,029f0942-2
1076,Paolo Banchero,LAL,11.5,TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,48b5dd6a-4
1077,Paolo Banchero,LAL,22.5,PTS+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,567f784e-8
1078,Paolo Banchero,LAL 1st Half,15.5,PTS+TRB+AST,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,ed8e1eee-3
1079,Michael Matheson,VGK,24.5,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,791180d7-9
1080,Paolo Banchero,LAL,18.5,PTS,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,029f0942-2
1081,Paolo Banchero,LAL,2.5,TOV,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,673eca51-d
1082,Paolo Banchero,LAL,7.5,TRB,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,d48c758a-a
1083,Paolo Banchero,LAL,30.5,PTS+TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,ed8e1eee-3
1084,Alex Pietrangelo,MTL,23.75,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,e78e3ec1-c
1085,Franz Wagner,LAL,18.5,PTS,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,7b42e3f4-8
1086,Franz Wagner,LAL,22.5,PTS+TRB,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,7ebc6dc4-3
1087,Franz Wagner,LAL,26.5,PTS+TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,a9836558-3
1088,Franz Wagner,LAL 1st Half,9.5,PTS,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,7b42e3f4-8
1089,Franz Wagner,LAL,7.5,TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,35f99fd1-7
1090,Franz Wagner,LAL,21.5,PTS+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,4868a12b-3
1091,David Savard,VGK,19.75,Time On Ice,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,d1e8e4a9-d
1092,Franz Wagner,LAL 1st Half,13.5,PTS+TRB+AST,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,a9836558-3
1093,Markelle Fultz,LAL,1.5,TOV,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,280aca68-5
1094,Markelle Fultz,LAL,21.5,PTS+TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,84301323-0
1095,Markelle Fultz,LAL 1st Half,6.5,PTS,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,b5f9a0ff-c
1096,Markelle Fultz,LAL,17.5,PTS+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,01e52231-2
1097,Markelle Fultz,LAL,15.5,PTS+TRB,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,249987ac-9
1098,Markelle Fultz,LAL 1st Half,10.5,PTS+TRB+AST,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,84301323-0
1099,Markelle Fultz,LAL,3.5,TRB,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,6a53bcf3-e
1100,Markelle Fultz,LAL,1.5,BLK+STL,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,3119e978-f
1101,Markelle Fultz,LAL,8.5,TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,9aa2a9c1-1
1102,Markelle Fultz,LAL,12.5,PTS,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,b5f9a0ff-c
1103,Wendell Carter Jr.,LAL 1st Half,5.5,PTS,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,74210a9a-d
1104,Wendell Carter Jr.,LAL 1st Half,11.5,PTS+TRB+AST,84,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,af26ac38-8
1105,Wendell Carter Jr.,LAL,13.5,PTS+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,d526e6b8-9
1106,Wendell Carter Jr.,LAL,10.5,TRB+AST,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,be2afeda-d
1107,Wendell Carter Jr.,LAL,11.5,PTS,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,74210a9a-d
1108,Wendell Carter Jr.,LAL,8.5,TRB,7,2023-10-30 21:40:00-05:00,2023-10-30 21:40:00-05:00,2023-10-30 09:39:00,900fe876-d
