,player,opp,line,stat,league,date,scrape_time
623,DemQQ,Grayhound,18.0,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
624,DeMar DeRozan,2023-2024 Season,23.8,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
625,DeMar DeRozan,2023-2024 Season,9.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
626,Sheo,JDG (MAP 1 Kills),0.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
627,kRaSnaL,Grayhound,15.0,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
628,nuc,JDG (MAP 1 Kills),1.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
629,Chet Holmgren ,2023-2024 Season,13.2,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
630,Zach Lavine,2023-2024 Season,2.7,3PT Made Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
631,br0,Grayhound,16.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
632,Crownie,JDG (MAP 1 Kills),1.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
633,Zach Lavine,2023-2024 Season,25.1,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
634,Zach Lavine,2023-2024 Season,16.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
635,Josh Giddey,2023-2024 Season,0.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
636,INS,Monte,15.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
637,Josh Giddey,2023-2024 Season,3.5,Triple-Doubles,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
638,Josh Giddey,2023-2024 Season,1.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
639,Alex Caruso,2023-2024 Season,0.5,Double-Doubles,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
640,Josh Giddey,2023-2024 Season,6.5,Assists Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
641,Alex Caruso,2023-2024 Season,1.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
642,Canna,G2 (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
643,Nikola Vucevic,2023-2024 Season,3.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
644,Nikola Vucevic,2023-2024 Season,10.9,Rebounds Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
645,Canyon,G2 (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
646,Vexite,Monte,17.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
647,ShowMaker,G2 (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
648,aliStair,Monte,11.0,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
649,Liazz,Monte,13.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
650,Deft,G2 (MAP 1 Kills),5.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
651,Sico,Monte,13.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
652,BrokenBlade,DK (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
653,Yike,DK (MAP 1 Kills),2.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
654,Caps,DK (MAP 1 Kills),2.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
655,Alex DeBrincat,CBJ,3.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
656,Hans sama,DK (MAP 1 Kills),3.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
657,Dhokla,WBG (MAP 1 Kills),1.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
658,Daniel Sprong,CBJ,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
659,Contractz,WBG (MAP 1 Kills),1.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
660,David Perron,CBJ,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
661,Palafox,WBG (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
662,J.T. Compher,CBJ,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
663,FBI,WBG (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
664,TheShy,NRG (MAP 1 Kills),2.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
665,Johnny Gaudreau,DET,2.5,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
666,Weiwei,NRG (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
667,Xiaohu,NRG (MAP 1 Kills),4.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
668,Light,NRG (MAP 1 Kills),6.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
669,Patrik Laine,DET,3.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
670,EliGE,G2,30.5,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
671,De'Aaron Fox,2023-2024 Season,25.2,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
672,De'Aaron Fox,2023-2024 Season,6.1,Assists Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
673,hallzerk,G2,29.5,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
674,Oscarinin,LNG (MAP 1 Kills),1.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
675,Jake Walman,CBJ,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
676,De'Aaron Fox,2023-2024 Season,18.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
677,De'Aaron Fox,2023-2024 Season,8.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
678,De'Aaron Fox,2023-2024 Season,8.5,Double-Doubles,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
679,Domantas Sabonis,2023-2024 Season,5.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
680,Grim,G2,29.0,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
681,Domantas Sabonis,2023-2024 Season,12.1,Rebounds Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
682,Domantas Sabonis,2023-2024 Season,19.3,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
683,Razork,LNG (MAP 1 Kills),1.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
684,Justin Herbert + Keenan Allen,DAL,0.5,Rush+Rec TDs (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
685,Domantas Sabonis,2023-2024 Season,7.1,Assists Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
686,Domantas Sabonis,2023-2024 Season,11.5,Triple-Doubles,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
687,floppy,G2,29.0,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
688,CeeDee Lamb + Quentin Johnston,LAC/DAL,0.5,Rush+Rec TDs (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
689,Humanoid,LNG (MAP 1 Kills),1.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
690,JT,G2,24.0,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
691,Steven Adams,2023-2024 Season,10.9,Rebounds Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
692,Noah,LNG (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
693,Zika,FNC (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
694,Marcus Smart,2023-2024 Season,6.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
695,m0NESY,Complexity,34.5,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
696,Jonas Valanciunas,2023-2024 Season,10.3,Rebounds Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
697,Tarzan,FNC (MAP 1 Kills),2.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
698,NiKo,Complexity,33.0,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
699,Scout,FNC (MAP 1 Kills),5.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
700,CJ McCollum	,2023-2024 Season,3.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
701,huNter-,Complexity,30.0,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
702,CJ McCollum	,2023-2024 Season,2.7,3PT Made Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
703,jks,Complexity,27.5,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
704,GALA,FNC (MAP 1 Kills),6.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
705,HooXi,Complexity,23.0,MAPS 1-2 Kills,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
706,Bin,KT (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
707,Alex Ovechkin,CGY,4.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
708,EliGE,G2,16.0,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
709,Xun,KT (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
710,Luka Doncic,2023-2024 Season,8.6,Rebounds Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
711,Luka Doncic,2023-2024 Season,2.9,3PT Made Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
712,hallzerk,G2,11.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
713,Luka Doncic,2023-2024 Season,31.2,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
714,Blake Coleman,WSH,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
715,Luka Doncic,2023-2024 Season,8.1,Assists Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
716,Luka Doncic,2023-2024 Season,13.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
717,Luka Doncic,2023-2024 Season,6.5,Triple-Doubles,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
718,Yagao,KT (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
719,Luka Doncic,2023-2024 Season,1.5,50+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
720,Victor Wembanyama,2023-2024 Season,17.0,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
721,Grim,G2,14.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
722,Tom Wilson,CGY,2.5,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
723,Victor Wembanyama,2023-2024 Season,2.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
724,Elk,KT (MAP 1 Kills),5.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
725,Victor Wembanyama,2023-2024 Season,8.6,Rebounds Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
726,Kyrie Irving,2023-2024 Season,3.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
727,Kyrie Irving,2023-2024 Season,0.5,50+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
728,Kyrie Irving,2023-2024 Season,20.5,30+ Point Games,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
729,Kyrie Irving,2023-2024 Season,26.7,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
730,Kiin,BLG (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
731,Elias Lindholm,WSH,2.5,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
732,floppy,G2,15.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
733,Kyrie Irving,2023-2024 Season,5.5,Double-Doubles,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
734,Keldon Johnson,2023-2024 Season,20.8,Points Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
735,Cuzz,BLG (MAP 1 Kills),2.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
736,JT,G2,14.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
737,John Carlson,CGY,2.5,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
738,m0NESY,Complexity,14.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
739,Bdd,BLG (MAP 1 Kills),3.0,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
740,Aiming,BLG (MAP 1 Kills),4.5,MAP 1 Kills,121,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
741,MacKenzie Weegar,WSH,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
742,NiKo,Complexity,20.0,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
743,huNter-,Complexity,16.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
744,Mikael Backlund,WSH,3.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
745,Nazem Kadri,WSH,3.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
746,jks,Complexity,17.0,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
747,HooXi,Complexity,12.5,MAPS 1-2 Headshots,265,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
748,Noah Hanifin,WSH,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
749,Nikola Jokic,LAL,9.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
750,Nikola Jokic,LAL,25.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
751,Paul George,2023-2024 Season,4.5,Technical Fouls,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
752,T.J. Oshie,CGY,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
753,Artemi Panarin,ARI,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
754,Nikola Jokic,LAL,11.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
755,Fred VanVleet,SAS,12.0,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
756,Nikola Jokic,LAL,0.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
757,Nikola Jokic,LAL,46.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
758,LeBron James,DEN,40.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
759,LeBron James,DEN,6.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
760,Clayton Keller,NYR,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
761,LeBron James,DEN,26.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
762,LeBron James,DEN,7.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
763,Bryce Harper,ARI,1.5,Hits+Runs+RBIS,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
764,Keldon Johnson,HOU,14.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
765,Amen Thompson,SAS,10.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
766,Andrew Mangiapane,WSH,2.0,Shots On Goal,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
767,Jamal Murray,LAL,30.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
768,Mika Zibanejad,ARI,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
769,Jamal Murray,LAL,6.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
770,Jamal Murray,LAL,2.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
771,Jamal Murray,LAL,19.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
772,Jeremy Sochan,HOU,9.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
773,Anthony Davis,DEN,11.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
774,Kyle Schwarber,ARI,1.5,Hits+Runs+RBIS,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
775,Anthony Davis,DEN,24.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
776,Russell Westbrook,2023-2024 Season,6.9,Assists Per Game AVG,173,2023-10-25 00:00:00-05:00,2023-10-16 16:55:00-05:00
777,Anthony Davis,DEN,38.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
778,Anthony Davis,DEN,2.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
779,Aleksander Barkov,NJ,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
780,Dillon Brooks,SAS,11.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
781,Michael Porter Jr.,LAL,16.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
782,Michael Porter Jr.,LAL,5.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
783,Michael Porter Jr.,LAL,23.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
784,Jack Hughes,FLA,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
785,Evan Longoria,PHI,0.5,Hits+Runs+RBIS,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
786,P.J. Tucker,2023-2024 Season,3.5,Technical Fouls,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
787,Zach Collins,HOU,10.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
788,Matthew Tkachuk,NJ,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
789,Austin Reaves,DEN,23.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
790,Austin Reaves,DEN,1.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
791,Austin Reaves,DEN,15.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
792,Bryson Stott,ARI,1.5,Hits+Runs+RBIS,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
793,Aaron Gordon,LAL,22.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
794,Nico Hischier,FLA,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
795,Geraldo Perdomo,PHI,0.5,Hits+Runs+RBIS,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
796,Jabari Smith Jr.,SAS,14.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
797,Aaron Gordon,LAL,14.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
798,Aaron Gordon,LAL,2.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
799,Aaron Gordon,LAL,6.0,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
800,D'Angelo Russell,DEN,2.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
801,Morgan Rielly,CHI,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
802,D'Angelo Russell,DEN,25.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
803,D'Angelo Russell,DEN,5.5,AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
804,D'Angelo Russell,DEN,16.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
805,J.T. Realmuto,ARI,1.5,Hits+Runs+RBIS,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
806,Kentavious Caldwell-Pope,LAL,2.5,TRB,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
807,Trea Turner,ARI,0.5,Runs,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
808,Kentavious Caldwell-Pope,LAL,15.5,PTS+TRB+AST,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
809,Kentavious Caldwell-Pope,LAL,1.5,3P,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
810,William Nylander,CHI,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
811,Kentavious Caldwell-Pope,LAL,10.5,PTS,7,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
812,Alperen Sengun,SAS,12.5,PTS,237,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
813,Dylan Larkin,CBJ,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
814,Damian Lillard,2023-2024 Season,27.2,Points Per Game AVG,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
815,Kyle Schwarber,ARI,0.5,Runs,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
816,Giannis Antetokounmpo,2023-2024 Season,4.5,Triple-Doubles,173,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
817,Giannis Antetokounmpo,2023-2024 Season,29.2,Points Per Game AVG,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
818,Trea Turner,ARI,1.5,Total Bases,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
819,Giannis Antetokounmpo,2023-2024 Season,11.7,Rebounds Per Game AVG,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
820,Johnny Gaudreau,DET,0.5,AST,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
821,Giannis Antetokounmpo,2023-2024 Season,0.5,50+ Point Games,173,2023-10-24 00:00:00-05:00,2023-10-16 16:55:00-05:00
822,Joel Embiid,2023-2024 Season,7.5,Technical Fouls,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
823,Joel Embiid,2023-2024 Season,0.5,Triple-Doubles,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
824,Alek Thomas,PHI,0.5,Total Bases,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
825,Joel Embiid,2023-2024 Season,1.5,50+ Point Games,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
826,Brandon Marsh,ARI,0.5,Total Bases,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
827,Bobby Portis,2023-2024 Season,6.5,Technical Fouls,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
828,Bobby Portis,2023-2024 Season,9.1,Rebounds Per Game AVG,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
829,Patrick Beverley,2023-2024 Season,0.5,Double-Doubles,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
830,Patrick Beverley,2023-2024 Season,8.5,Technical Fouls,173,2023-10-26 00:00:00-05:00,2023-10-16 16:55:00-05:00
831,Corbin Carroll + Bryce Harper,PHI/ARI,3.0,Hits+Runs+RBIs (Combo),2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
832,Zac Gallen + Zack Wheeler,PHI/ARI,0.5,1st Inning Runs Allowed,2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
833,Ketel Marte + Trea Turner,PHI/ARI,3.0,Hits+Runs+RBIs (Combo),2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
