,player,opp,line,stat,league,date,scrape_time
1631,mhL,PARIVISION,11.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1632,NBK-,PARIVISION,15.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1633,BELCHONOKK,Falcons,15.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1634,xsepower,Falcons,9.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1635,X5G7V,Falcons,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1636,Jerry,Falcons,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1637,Raijin,Falcons,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1638,jkaem,Sangal,33.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1639,CacaNito,Sangal,29.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1640,nawwk,Sangal,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1641,sense,Sangal,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1642,kyxsan,Sangal,27.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1643,kyuubii,Apeks,30.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1644,PANIX,Apeks,27.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1645,LNZ,Apeks,24.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1646,sausol,Apeks,23.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1647,Yxngstxr,Apeks,24.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1648,jkaem,Sangal,19.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1649,CacaNito,Sangal,16.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1650,nawwk,Sangal,11.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1651,sense,Sangal,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1652,kyxsan,Sangal,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1653,kyuubii,Apeks,15.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1654,PANIX,Apeks,8.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1655,LNZ,Apeks,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1656,sausol,Apeks,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1657,Yxngstxr,Apeks,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1658,KENSI,SINNERS,32.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1659,Norwi,SINNERS,31.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1660,lattykk,SINNERS,29.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1661,Lack1,SINNERS,29.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1662,SELLTER,SINNERS,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1663,SHOCK,Aurora,30.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1664,KWERTZZ,Aurora,30.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1665,oskar,Aurora,27.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1666,ZEDKO,Aurora,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1667,beastik,Aurora,23.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1668,KENSI,SINNERS,17.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1669,Norwi,SINNERS,16.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1670,lattykk,SINNERS,11.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1671,Lack1,SINNERS,15.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1672,SELLTER,SINNERS,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1673,SHOCK,Aurora,16.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1674,KWERTZZ,Aurora,19.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1675,oskar,Aurora,9.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1676,ZEDKO,Aurora,17.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1677,beastik,Aurora,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1678,w0nderful,The Prodigies,35.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1679,Zyphon,The Prodigies,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1680,Sam Howell,Weeks 6-9,955.5,Pass Yards,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1681,spooke,The Prodigies,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1682,Sam Howell,Weeks 6-9,5.5,Pass TDs,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1683,Sam Howell,Weeks 6-9,0.5,Rush TDs,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1684,raalz,The Prodigies,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1685,Tauson,The Prodigies,25.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1686,Gizmy,Sprout,27.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1687,Terry McLaurin,Weeks 6-9,255.5,Receiving Yards,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1688,Terry McLaurin,Weeks 6-9,1.5,Rec TDs,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1689,P4TriCK,Sprout,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1690,Terry McLaurin,Weeks 6-9,18.5,Receptions,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1691,shield,Sprout,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1692,krii,Sprout,24.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1693,Kendall Fuller,Weeks 6-9,0.5,INT,263,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1694,consss,Sprout,23.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1695,w0nderful,The Prodigies,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1696,Zyphon,The Prodigies,17.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1697,spooke,The Prodigies,19.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1698,raalz,The Prodigies,16.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1699,Tauson,The Prodigies,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1700,Gizmy,Sprout,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1701,P4TriCK,Sprout,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1702,shield,Sprout,8.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1703,krii,Sprout,15.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1704,consss,Sprout,11.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1705,Sonic,Nouns,28.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1706,Umar,Nouns,25.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1707,nicx,Nouns,23.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1708,steel,Nouns,21.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1709,SummY,Nouns,19.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1710,nosraC,Bad News Bears,31.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1711,Bwills,Bad News Bears,29.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1712,MarKE,Bad News Bears,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1713,cynic,Bad News Bears,28.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1714,cJ,Bad News Bears,27.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1715,Sonic,Nouns,16.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1716,Umar,Nouns,10.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1717,nicx,Nouns,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1718,steel,Nouns,11.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1719,SummY,Nouns,11.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1720,nosraC,Bad News Bears,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1721,Bwills,Bad News Bears,15.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1722,MarKE,Bad News Bears,18.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1723,cynic,Bad News Bears,10.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1724,cJ,Bad News Bears,15.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1725,Cryptic,Badass,31.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1726,d4rty,Badass,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1727,SLIGHT,Badass,29.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1728,brett,Badass,30.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1729,freshie,Badass,28.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1730,dare,Wildcard,30.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1731,Fr3nk1e,Wildcard,28.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1732,snav,Wildcard,25.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1733,intra,Wildcard,26.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1734,Project90,Wildcard,25.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1735,Cryptic,Badass,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1736,d4rty,Badass,15.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1737,SLIGHT,Badass,9.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1738,brett,Badass,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1739,freshie,Badass,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1740,dare,Wildcard,11.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1741,Fr3nk1e,Wildcard,19.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1742,snav,Wildcard,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1743,intra,Wildcard,15.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1744,Project90,Wildcard,14.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1745,PwnAlone,Unjustified,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1746,Grizz,Unjustified,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1747,viz,Unjustified,27.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1748,spek,Unjustified,28.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1749,ben1337,Unjustified,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1750,Wolffe,Party Astronauts,28.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1751,Cyrix,Party Astronauts,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1752,Lake,Party Astronauts,27.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1753,arcade,Party Astronauts,25.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1754,Seb,Party Astronauts,24.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1755,PwnAlone,Unjustified,9.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1756,Grizz,Unjustified,16.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1757,viz,Unjustified,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1758,spek,Unjustified,17.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1759,ben1337,Unjustified,12.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1760,Wolffe,Party Astronauts,16.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1761,Cyrix,Party Astronauts,10.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1762,Lake,Party Astronauts,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1763,arcade,Party Astronauts,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1764,Seb,Party Astronauts,11.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1765,Cooper,Rocket,31.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1766,freakazoid,Rocket,30.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1767,fl0m,Rocket,27.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1768,hate,Rocket,26.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1769,Trucklover86,Rocket,26.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1770,nero,Mythic,32.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1771,droid,Mythic,32.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1772,Elk,Mythic,25.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1773,aleph,Mythic,26.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1774,R2D2J,Mythic,23.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1775,Cooper,Rocket,12.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1776,freakazoid,Rocket,15.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1777,fl0m,Rocket,11.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1778,hate,Rocket,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1779,Trucklover86,Rocket,17.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1780,nero,Mythic,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1781,droid,Mythic,17.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1782,Elk,Mythic,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1783,aleph,Mythic,12.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1784,R2D2J,Mythic,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1785,dea,Take Flyte,34.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1786,sacrifice,Take Flyte,30.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1787,Jason,Take Flyte,27.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1788,Peeping,Take Flyte,27.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1789,LEARSI,Take Flyte,25.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1790,CoJoMo,FLUFFY AIMERS,29.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1791,mds,FLUFFY AIMERS,26.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1792,Sandman,FLUFFY AIMERS,27.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1793,Gabe,FLUFFY AIMERS,25.5,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1794,xaler,FLUFFY AIMERS,25.0,MAPS 1-2 Kills,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1795,dea,Take Flyte,12.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1796,sacrifice,Take Flyte,17.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1797,Jason,Take Flyte,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1798,Peeping,Take Flyte,16.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1799,LEARSI,Take Flyte,14.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1800,CoJoMo,FLUFFY AIMERS,10.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1801,mds,FLUFFY AIMERS,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1802,Sandman,FLUFFY AIMERS,17.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1803,Gabe,FLUFFY AIMERS,13.5,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1804,xaler,FLUFFY AIMERS,13.0,MAPS 1-2 Headshots,265,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1805,Deacon Hill,WIS,125.5,Pass Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1806,Tanner Mordecai,IOW,180.5,Pass Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1807,Deacon Hill,WIS,0.5,Pass INTs,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1808,Braelon Allen,IOW,94.5,Rush Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1809,Jackson Acker,IOW,29.5,Rush Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1810,Tanner Mordecai,IOW,28.5,Rush Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1811,Tanner Mordecai,IOW,210.5,Pass+Rush Yds,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1812,Bryson Green,IOW,20.5,Receiving Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1813,Chimere Dike,IOW,28.5,Receiving Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1814,Diante Vines,WIS,20.5,Receiving Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1815,Erick All,WIS,41.5,Receiving Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1816,Nico Ragaini,WIS,16.5,Receiving Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1817,Will Pauling,IOW,29.5,Receiving Yards,15,2023-10-14 00:00:00-05:00,2023-10-11 14:27:00-05:00
1818,Alexandar Georgiev,LA,27.5,Goalie Saves,8,2023-10-11 00:00:00-05:00,2023-10-11 14:27:00-05:00
1819,Stuart Skinner,VAN,26.5,Goalie Saves,8,2023-10-11 00:00:00-05:00,2023-10-11 14:27:00-05:00
1820,Thatcher Demko,EDM,28.5,Goalie Saves,8,2023-10-11 00:00:00-05:00,2023-10-11 14:27:00-05:00
1821,podi,Sashi,40.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1822,myltsi,Sashi,37.0,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1823,juissi,Sashi,36.0,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1824,HENU,Sashi,34.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1825,S1rva,Sashi,28.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1826,J3nsyy,ENCE Academy,39.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1827,aizy,ENCE Academy,38.0,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1828,PR1mE,ENCE Academy,37.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1829,Speedy,ENCE Academy,33.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1830,nut nut,ENCE Academy,33.5,MAPS 1-2 Kills,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1831,podi,Sashi,10.0,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1832,myltsi,Sashi,19.5,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1833,juissi,Sashi,23.0,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1834,HENU,Sashi,15.0,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1835,S1rva,Sashi,14.0,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1836,J3nsyy,ENCE Academy,12.0,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1837,aizy,ENCE Academy,20.0,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
1838,PR1mE,ENCE Academy,20.5,MAPS 1-2 Headshots,124,2023-10-12 00:00:00-05:00,2023-10-11 14:27:00-05:00
